age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
23,male,bachelor,medium,single,-0.09,6,8,9
29,female,high school,high,single,-0.14,6,13,8
28,female,master,medium,married,-1.0,6,13,10
76,female,master,low,single,-0.47,6,8,13
36,male,high school,medium,married,0.4,10,6,13
48,female,bachelor,medium,single,-0.11,6,8,13
43,female,high school,medium,single,0.11,6,9,13
40,female,bachelor,medium,widowed,-0.14,6,8,10
74,female,high school,medium,married,0.59,6,13,8
41,male,bachelor,medium,married,0.34,6,13,8
31,female,bachelor,medium,married,0.1,10,6,13
35,female,bachelor,medium,divorced,-1.0,6,13,14
25,female,bachelor,medium,married,-0.93,6,13,8
35,male,bachelor,low,widowed,0.13,6,13,8
33,male,high school,medium,married,0.42,6,10,13
43,female,master,medium,married,0.1,6,13,8
24,male,master,high,single,-0.73,4,6,14
29,female,master,medium,single,-0.49,6,13,8
47,male,high school,medium,married,0.16,10,6,13
45,male,bachelor,medium,married,0.48,6,13,8
56,female,bachelor,medium,married,-0.02,6,13,8
24,male,PhD,low,single,0.11,6,8,13
35,male,bachelor,high,married,0.56,13,8,6
61,male,bachelor,medium,married,0.37,6,8,13
48,male,bachelor,medium,married,0.41,10,6,13
33,female,bachelor,high,married,0.16,6,13,8
21,male,bachelor,medium,married,0.47,6,10,13
41,male,master,high,married,0.23,6,8,13
33,male,bachelor,medium,married,-0.48,6,13,8
40,male,bachelor,medium,married,-0.27,6,13,14
78,female,bachelor,medium,married,0.19,6,13,8
57,female,master,high,married,-0.4,6,8,13
55,male,high school,medium,single,0.61,6,8,13
37,male,bachelor,medium,single,0.41,6,4,10
39,male,bachelor,medium,married,-0.29,10,6,13
45,female,bachelor,low,single,0.64,6,3,13
38,male,bachelor,low,married,-0.29,10,13,6
22,male,bachelor,medium,married,0.4,10,13,8
40,female,bachelor,high,widowed,0.54,6,8,9
32,male,master,high,single,-0.4,6,10,15
18,male,bachelor,low,single,-0.35,9,6,13
36,female,master,high,single,0.12,6,13,8
79,male,master,low,divorced,0.28,6,8,13
57,male,bachelor,low,divorced,0.21,6,13,8
24,male,high school,medium,married,0.74,13,6,9
44,male,high school,high,married,0.03,10,6,13
36,male,bachelor,medium,married,-0.31,6,8,13
24,male,bachelor,medium,married,0.12,6,13,8
58,male,high school,medium,married,-0.45,6,13,10
36,female,master,high,single,-0.47,6,8,13
41,male,high school,medium,married,-0.15,10,6,9
60,male,bachelor,medium,married,0.97,6,13,8
54,male,bachelor,medium,divorced,-0.43,6,8,13
41,male,bachelor,high,married,-0.51,10,6,13
33,female,bachelor,medium,married,-0.1,6,13,8
63,female,bachelor,high,divorced,0.18,6,13,8
32,female,master,medium,married,-0.29,6,13,8
31,female,master,medium,widowed,-0.29,6,8,13
51,male,high school,medium,single,-0.45,6,10,13
46,male,master,medium,married,0.32,6,13,8
47,male,bachelor,medium,divorced,-0.08,6,13,14
34,male,master,medium,single,-0.66,6,8,15
26,male,bachelor,medium,divorced,-0.4,6,10,13
25,female,bachelor,high,single,-0.21,6,8,13
75,male,master,medium,widowed,0.23,6,13,8
37,female,bachelor,high,married,0.47,6,10,13
31,female,master,high,divorced,-0.84,6,13,8
37,male,PhD,medium,married,0.07,6,13,8
28,male,master,high,married,0.15,6,8,13
25,female,master,medium,married,0.28,6,8,13
36,female,bachelor,high,married,0.53,13,6,10
22,male,high school,medium,divorced,0.42,10,13,6
22,male,high school,medium,single,-0.36,6,13,9
29,female,master,medium,widowed,-0.52,6,13,8
23,male,PhD,medium,single,-0.58,6,10,4
35,male,PhD,medium,married,-0.3,6,10,13
60,male,bachelor,high,married,-0.22,6,13,8
54,female,bachelor,medium,single,0.23,6,8,13
21,female,bachelor,medium,single,-0.37,6,13,8
24,male,master,medium,single,-0.19,6,8,13
25,male,bachelor,medium,single,0.31,6,10,13
36,female,bachelor,medium,married,-0.16,6,9,13
27,female,bachelor,medium,single,0.62,6,13,8
60,male,master,high,married,0.53,6,13,8
36,male,master,high,married,0.39,6,13,8
46,male,bachelor,medium,divorced,-0.09,6,13,10
64,male,bachelor,medium,married,0.3,6,13,8
34,female,high school,medium,married,-0.86,6,13,8
33,male,master,medium,widowed,-0.07,6,10,13
62,male,bachelor,high,married,0.8,6,13,8
31,female,high school,medium,married,0.25,10,8,13
59,male,master,medium,single,-0.94,6,8,13
41,female,bachelor,medium,married,0.3,10,6,13
41,female,bachelor,high,single,-0.18,6,9,14
53,female,PhD,medium,divorced,-0.02,6,8,13
59,male,bachelor,high,married,-0.73,6,8,13
39,male,bachelor,medium,married,-1.0,10,6,8
52,female,bachelor,medium,widowed,0.08,6,8,13
29,female,bachelor,medium,married,-0.15,6,10,13
45,female,bachelor,medium,married,-0.1,10,6,13
56,male,bachelor,medium,married,0.12,6,8,13
36,male,master,medium,widowed,0.42,6,4,13
25,male,bachelor,medium,married,0.75,13,6,9
35,male,master,low,married,-0.22,6,13,8
35,male,high school,low,married,0.67,10,13,6
40,male,master,medium,married,0.37,6,13,8
43,female,master,medium,married,-0.13,6,13,8
24,male,bachelor,high,single,0.68,10,6,8
22,female,bachelor,high,single,0.05,6,9,13
45,male,master,medium,single,0.18,4,13,6
40,male,high school,medium,married,-0.25,8,13,6
30,male,bachelor,medium,married,0.21,10,6,13
21,male,PhD,high,married,0.05,6,13,8
59,male,high school,high,single,0.69,6,8,13
57,female,bachelor,low,married,0.15,16,13,6
25,female,master,medium,single,-1.0,6,8,13
41,male,PhD,medium,married,-0.04,4,6,13
21,male,master,low,single,0.06,6,8,9
36,female,bachelor,medium,married,0.21,6,13,8
37,female,master,medium,married,-0.21,6,9,13
20,female,high school,medium,married,0.7,6,13,8
75,male,bachelor,medium,married,-0.4,6,8,13
34,male,bachelor,medium,divorced,-0.52,6,10,13
24,male,master,high,single,-0.1,6,8,9
64,female,high school,high,divorced,0.08,6,13,8
37,male,master,low,married,-0.18,6,13,8
47,female,bachelor,medium,married,0.38,6,13,8
29,female,bachelor,medium,single,0.56,6,8,13
24,female,bachelor,medium,single,-0.52,6,8,13
41,male,master,medium,single,-0.05,6,10,8
39,male,bachelor,medium,married,0.02,6,8,13
45,female,high school,medium,married,-0.16,10,6,13
23,female,bachelor,high,single,0.1,8,6,13
45,male,PhD,high,single,-0.62,6,8,13
20,male,high school,medium,married,-0.52,6,8,13
42,male,bachelor,high,married,0.61,6,10,13
63,female,bachelor,medium,single,0.09,8,6,13
25,male,high school,medium,single,-1.0,8,9,13
46,male,bachelor,medium,married,-0.86,6,13,8
46,female,master,medium,married,-0.04,6,13,8
22,female,PhD,medium,single,0.01,6,10,8
32,female,bachelor,medium,married,0.31,6,13,8
62,male,bachelor,low,married,-0.13,6,13,8
66,male,bachelor,medium,divorced,0.61,6,13,8
35,male,high school,high,widowed,0.34,6,13,8
65,male,PhD,medium,single,0.25,4,8,6
20,male,PhD,low,married,0.44,6,13,8
53,male,bachelor,medium,married,-0.02,10,6,13
44,male,high school,medium,married,-0.94,10,6,13
56,female,bachelor,high,married,0.02,6,8,13
27,female,bachelor,medium,married,0.11,6,13,8
40,male,master,high,married,0.16,6,8,13
35,male,bachelor,medium,married,0.43,6,10,13
26,female,master,low,single,-0.71,4,6,9
46,male,bachelor,medium,married,0.07,6,13,8
64,female,bachelor,high,married,-0.68,13,8,6
21,male,bachelor,medium,single,-0.49,4,9,15
23,male,bachelor,low,single,-0.03,6,8,7
44,female,high school,high,single,-0.24,6,8,13
22,male,bachelor,low,single,-0.53,6,7,14
21,male,bachelor,medium,single,-0.76,6,9,13
39,male,bachelor,medium,widowed,0.29,6,13,8
27,male,bachelor,medium,single,-0.31,6,14,10
39,female,high school,medium,divorced,-0.02,6,13,8
61,male,bachelor,high,divorced,0.19,6,8,13
43,male,bachelor,high,divorced,-0.25,6,8,13
60,male,PhD,high,married,-0.44,6,10,13
23,female,bachelor,high,married,0.05,13,8,6
40,female,bachelor,high,single,0.09,6,10,8
64,male,master,medium,single,0.34,6,8,13
55,male,bachelor,medium,divorced,-0.16,6,8,13
34,female,bachelor,medium,married,-0.21,6,8,13
34,female,master,medium,single,-0.41,6,8,13
40,male,bachelor,medium,widowed,0.65,6,13,8
39,female,bachelor,medium,married,-0.3,6,13,8
41,female,bachelor,high,married,-0.17,6,8,13
44,male,master,medium,single,0.08,6,8,15
33,male,high school,high,single,-1.0,6,8,4
36,female,bachelor,high,married,-0.53,6,10,9
34,male,bachelor,high,married,-1.0,6,13,8
36,other,PhD,medium,married,-0.02,6,13,8
62,male,bachelor,high,single,0.94,6,8,13
20,male,bachelor,medium,single,-0.49,6,8,10
44,female,bachelor,high,married,-1.0,6,13,10
52,female,bachelor,medium,married,-0.07,6,13,8
36,female,bachelor,low,married,-0.72,13,8,6
29,male,high school,high,single,-0.87,6,4,8
24,male,bachelor,high,married,-0.52,6,10,8
51,female,bachelor,medium,married,0.84,6,13,8
43,female,high school,low,married,-0.04,6,13,8
20,female,bachelor,medium,widowed,-0.56,6,14,13
19,female,bachelor,high,single,0.26,6,8,13
20,male,bachelor,medium,single,-0.3,6,9,8
38,male,master,medium,single,-0.05,6,10,4
76,male,bachelor,medium,single,-0.36,6,8,14
64,female,master,medium,married,-0.44,6,13,8
40,male,bachelor,medium,married,0.89,10,6,13
27,female,bachelor,medium,married,-0.16,6,13,8
44,male,master,medium,married,-0.2,6,13,8
39,female,master,high,married,-0.51,6,13,8
69,female,bachelor,medium,married,-0.42,6,13,8
48,male,bachelor,medium,single,0.16,6,8,13
29,male,master,medium,single,-0.65,6,9,14
62,male,high school,medium,married,-0.33,6,13,8
28,male,bachelor,medium,divorced,0.02,6,11,13
34,male,PhD,high,divorced,-0.22,6,8,13
29,male,master,medium,single,0.63,6,10,13
30,male,bachelor,high,single,0.09,6,10,14
39,female,bachelor,high,married,0.26,6,13,8
19,male,bachelor,high,single,-0.03,6,8,9
44,female,master,medium,single,-0.72,6,8,13
32,male,bachelor,medium,single,0.75,9,3,13
42,male,bachelor,medium,married,0.81,10,6,13
64,female,high school,high,married,-0.41,10,6,13
45,female,bachelor,high,married,0.36,10,8,6
73,male,bachelor,medium,married,-0.24,6,13,8
69,male,high school,high,married,-0.27,6,13,8
63,male,high school,medium,divorced,0.56,6,10,13
24,other,bachelor,low,single,-0.26,6,13,8
29,female,master,medium,single,-0.34,6,13,8
34,male,master,low,married,-0.58,6,13,8
24,male,bachelor,high,single,-0.18,6,8,13
49,female,master,medium,widowed,0.89,6,14,13
75,female,bachelor,high,single,1.0,6,8,13
41,male,high school,high,married,-0.9,10,13,6
40,female,PhD,medium,married,-0.44,6,8,13
22,female,bachelor,medium,single,0.05,6,13,8
40,female,high school,high,single,-0.16,8,13,6
60,male,bachelor,medium,married,-0.31,6,13,10
35,female,bachelor,medium,married,0.18,6,10,13
31,female,master,high,married,-0.92,10,6,9
21,male,master,medium,single,-0.38,6,10,15
49,female,bachelor,medium,married,0.55,6,13,8
57,male,bachelor,medium,divorced,-0.58,6,13,8
43,female,bachelor,medium,married,-0.13,6,8,13
65,male,bachelor,high,single,-0.59,6,8,15
41,female,bachelor,medium,married,-0.69,6,13,8
56,female,bachelor,medium,married,-0.27,6,8,13
33,female,high school,medium,widowed,0.36,6,13,8
20,female,master,high,single,0.53,6,13,8
20,female,master,medium,single,-0.97,6,13,16
65,male,high school,medium,married,0.07,6,13,8
26,male,master,high,single,-0.68,6,10,8
43,male,high school,medium,married,-0.14,8,13,6
47,male,bachelor,high,married,-0.82,10,6,13
52,male,bachelor,high,widowed,-0.54,6,13,8
30,female,master,medium,married,-0.1,6,13,8
32,male,bachelor,high,married,0.07,6,13,8
35,female,master,medium,married,0.74,6,11,8
42,male,bachelor,high,single,0.08,6,8,10
38,female,high school,medium,married,0.14,6,13,8
58,female,master,high,divorced,0.71,6,13,8
41,male,PhD,medium,married,0.69,6,13,15
52,male,bachelor,low,single,0.34,6,13,9
34,female,master,medium,married,-0.05,6,13,8
21,female,master,medium,single,-0.06,6,13,14
43,male,high school,high,married,0.19,6,13,10
22,other,high school,high,single,0.21,8,6,9
34,male,high school,medium,married,-0.75,6,13,8
51,male,high school,medium,divorced,-0.61,6,13,8
21,male,bachelor,high,married,-0.56,6,9,13
26,male,bachelor,medium,single,0.41,6,9,8
27,male,bachelor,medium,single,-0.47,6,8,11
42,male,bachelor,medium,married,-0.18,6,10,13
35,male,master,low,married,-0.38,6,13,8
48,male,bachelor,medium,widowed,-0.12,6,13,4
42,female,bachelor,medium,married,0.2,6,10,13
60,male,master,medium,divorced,0.59,6,13,8
28,male,bachelor,medium,married,0.95,13,6,8
27,female,high school,medium,married,0.24,10,6,8
29,female,bachelor,medium,single,-0.36,6,8,13
35,female,bachelor,medium,married,0.28,10,6,13
57,male,bachelor,medium,single,-1.0,6,8,10
55,female,bachelor,high,married,0.07,6,13,14
48,male,bachelor,medium,married,-0.07,6,8,13
63,male,bachelor,medium,divorced,0.51,6,10,13
47,male,high school,medium,single,-0.34,6,14,8
23,male,master,medium,married,-0.17,6,13,8
44,male,bachelor,high,married,0.29,6,10,13
27,female,bachelor,medium,married,0.49,6,13,8
49,female,high school,low,married,-0.67,6,13,14
33,female,bachelor,high,widowed,-0.17,6,8,13
31,female,bachelor,medium,married,-0.91,6,13,8
38,female,bachelor,high,married,0.46,6,8,13
80,male,bachelor,medium,married,-0.75,6,8,13
45,male,bachelor,high,married,-0.86,6,13,8
45,female,high school,medium,married,-0.02,10,6,13
42,female,master,medium,married,0.13,6,13,8
22,male,master,medium,single,-0.41,6,8,3
64,female,high school,high,single,-0.03,6,14,13
38,male,PhD,medium,married,0.23,6,13,8
44,female,bachelor,medium,married,-0.15,6,10,13
43,male,master,high,divorced,-0.06,6,8,13
55,female,PhD,medium,divorced,-0.9,6,10,13
43,male,high school,medium,widowed,-0.39,6,8,13
40,female,bachelor,medium,married,-0.26,6,10,13
44,male,bachelor,medium,divorced,0.68,6,13,8
29,female,master,medium,married,-0.12,6,10,14
26,male,bachelor,medium,single,-0.81,6,8,13
38,male,master,high,married,0.17,6,8,13
48,female,high school,medium,married,0.06,6,13,8
47,female,bachelor,medium,widowed,-0.17,6,3,13
20,male,master,medium,single,-0.06,6,8,13
43,female,bachelor,medium,married,-0.83,6,8,13
24,female,PhD,medium,single,-0.29,6,10,13
79,male,bachelor,high,married,0.37,6,13,8
23,male,bachelor,medium,married,0.32,6,13,8
20,female,bachelor,low,single,-0.46,6,8,13
34,female,master,medium,married,-0.95,6,10,13
58,male,bachelor,medium,divorced,0.06,6,8,13
58,male,high school,high,single,-0.59,6,8,13
50,female,master,medium,divorced,0.41,6,9,8
45,male,high school,medium,widowed,-0.33,6,13,8
24,female,high school,medium,single,-0.45,6,10,13
38,male,master,medium,married,0.02,6,10,13
19,male,bachelor,medium,married,0.93,6,9,13
57,male,master,medium,married,-0.27,6,3,13
25,male,master,medium,single,-0.42,6,8,9
41,male,bachelor,high,single,0.23,8,6,9
43,male,bachelor,medium,married,1.0,10,6,13
32,male,bachelor,low,single,0.34,6,13,14
63,male,bachelor,medium,single,0.12,6,8,13
21,female,high school,medium,single,-0.27,6,8,13
35,male,bachelor,medium,married,-0.15,6,10,8
56,male,master,high,married,0.71,6,13,8
58,female,bachelor,medium,widowed,-0.12,6,13,8
46,male,master,medium,single,-0.53,6,5,13
31,male,high school,high,married,1.0,10,6,13
21,male,bachelor,medium,married,0.54,6,13,8
29,female,high school,medium,single,0.16,13,8,6
43,male,bachelor,medium,single,-0.48,6,10,14
34,female,high school,medium,single,-0.1,6,13,8
40,female,high school,medium,married,-0.14,10,13,6
24,female,bachelor,medium,married,0.47,6,13,8
23,male,master,low,single,-0.01,6,8,3
80,male,bachelor,medium,married,0.17,6,8,13
65,male,high school,high,married,-0.15,6,13,8
25,male,high school,medium,widowed,0.03,13,6,14
40,female,master,medium,married,-0.06,6,13,8
63,male,master,low,married,0.22,6,13,8
27,male,bachelor,high,single,0.56,6,9,8
31,female,master,medium,married,0.18,6,10,13
18,male,bachelor,medium,married,-0.56,6,13,8
40,male,high school,medium,married,-0.55,10,6,13
43,female,bachelor,low,married,-0.49,6,13,8
44,female,bachelor,medium,married,0.13,6,13,9
59,female,bachelor,medium,married,-0.37,6,13,8
24,female,master,medium,single,-0.23,6,13,14
46,male,master,low,married,-0.09,6,8,13
30,female,master,medium,married,-0.31,6,8,13
65,male,master,high,married,-0.35,6,8,13
31,female,bachelor,high,married,-0.23,6,10,13
52,female,master,medium,married,-0.85,6,13,8
53,male,bachelor,medium,married,-0.49,6,13,8
43,male,bachelor,medium,single,-0.26,6,10,8
40,female,bachelor,high,single,0.06,6,8,13
41,male,bachelor,medium,single,0.21,2,10,8
28,male,master,high,married,-0.47,10,6,13
60,male,bachelor,medium,married,0.19,6,10,14
30,female,bachelor,high,married,0.19,6,13,8
41,male,high school,medium,widowed,-0.31,10,6,13
38,female,bachelor,medium,married,-0.47,6,13,8
38,female,master,medium,married,-0.75,6,10,13
39,male,bachelor,low,married,-0.37,6,13,14
31,male,bachelor,high,married,0.26,6,8,13
49,male,bachelor,medium,single,0.01,6,10,15
34,male,high school,low,married,-0.59,10,13,6
18,female,high school,medium,married,-0.74,6,8,13
45,male,bachelor,medium,widowed,-0.93,6,13,8
44,female,master,medium,married,-0.24,6,13,8
35,male,PhD,low,married,-0.82,6,13,8
22,female,master,medium,single,0.18,6,8,13
51,male,master,high,married,0.94,6,13,8
25,female,bachelor,medium,married,0.82,6,13,8
37,male,bachelor,medium,divorced,0.08,6,10,13
47,female,master,low,married,0.2,6,13,8
40,female,bachelor,high,married,-0.34,6,10,13
34,male,bachelor,high,married,0.76,6,10,13
33,male,master,high,married,0.88,10,6,13
23,female,bachelor,low,single,0.44,6,9,13
78,male,bachelor,medium,divorced,-0.19,6,13,8
33,male,bachelor,low,married,0.03,6,13,15
42,male,master,medium,single,-0.0,6,10,8
44,male,high school,medium,married,-1.0,10,6,13
34,male,high school,high,divorced,-0.18,6,13,8
49,male,master,high,married,0.32,6,8,13
30,male,bachelor,high,single,0.01,6,9,8
33,female,bachelor,medium,married,-0.13,10,6,13
34,male,PhD,high,married,0.39,6,8,9
29,male,high school,medium,married,0.07,6,13,8
43,female,high school,medium,married,0.14,6,13,14
39,male,PhD,medium,married,0.09,6,9,8
62,female,PhD,medium,single,-0.27,6,8,13
23,male,high school,medium,divorced,0.28,6,14,13
73,male,PhD,high,married,0.36,6,13,8
34,male,high school,medium,divorced,-1.0,6,10,13
64,female,master,medium,divorced,-0.81,6,8,14
31,male,master,low,married,0.13,6,8,13
53,male,master,high,married,-0.37,6,13,8
18,female,bachelor,high,single,-0.59,6,8,14
18,male,bachelor,medium,single,-0.83,6,9,14
21,male,bachelor,high,married,0.73,10,6,13
18,female,bachelor,medium,single,0.69,9,13,6
53,female,master,low,divorced,-0.97,6,10,13
35,male,master,medium,single,-0.31,6,2,4
48,female,master,medium,married,-0.36,6,13,8
22,female,master,medium,married,0.12,6,9,13
20,female,bachelor,high,single,0.32,6,9,13
21,female,bachelor,high,married,-0.57,6,8,13
47,male,bachelor,high,married,-0.82,6,8,10
48,male,bachelor,high,divorced,0.56,6,13,8
36,female,high school,medium,single,-0.68,6,8,10
28,female,master,medium,married,0.17,6,13,8
58,female,bachelor,high,married,0.29,6,13,8
57,female,high school,high,married,0.17,10,13,8
30,male,bachelor,high,married,-0.14,10,6,13
41,male,high school,medium,married,-0.07,6,10,13
25,female,PhD,medium,married,-0.99,6,9,13
58,female,master,medium,married,-1.0,6,8,13
37,male,bachelor,medium,married,0.51,6,13,8
20,male,master,medium,single,0.5,6,8,13
35,female,bachelor,medium,married,0.33,6,8,13
46,female,master,medium,married,0.04,6,13,8
35,male,bachelor,high,married,0.72,10,6,13
27,female,master,low,divorced,-0.36,12,6,13
24,female,bachelor,medium,single,0.28,6,8,13
37,male,bachelor,medium,married,-1.0,6,13,8
31,female,master,medium,married,0.07,6,13,8
19,female,bachelor,high,married,-0.01,6,8,13
51,male,bachelor,low,single,-0.1,6,13,8
20,male,bachelor,medium,single,-0.42,6,8,13
36,female,bachelor,high,divorced,-1.0,6,8,13
26,male,master,medium,single,0.57,6,8,13
55,male,master,medium,single,0.34,6,8,13
43,male,bachelor,high,married,-0.09,6,10,13
35,female,bachelor,medium,single,-0.15,6,13,8
34,male,master,medium,married,-0.26,10,6,13
41,male,bachelor,medium,widowed,-0.57,6,13,8
35,male,master,low,single,0.1,6,13,8
32,male,high school,high,divorced,-0.46,6,13,8
43,female,master,medium,single,-0.04,6,13,8
55,male,master,low,single,0.16,6,10,13
21,female,bachelor,low,single,-0.64,6,13,8
23,male,high school,medium,single,-0.16,6,14,9
29,female,PhD,low,single,0.31,6,8,13
56,female,master,medium,widowed,0.65,6,13,12
34,female,bachelor,medium,married,0.36,6,10,13
32,male,bachelor,low,divorced,-0.33,6,13,8
37,male,bachelor,medium,married,-0.71,8,13,6
44,male,master,medium,married,0.07,6,13,8
21,female,bachelor,low,married,-0.08,10,6,13
30,female,high school,medium,single,-0.27,6,13,8
32,female,bachelor,medium,single,0.1,6,13,9
51,male,high school,medium,married,0.0,10,6,13
37,male,high school,high,single,0.16,8,6,13
37,male,bachelor,medium,divorced,-0.05,6,8,10
65,male,bachelor,medium,married,-0.07,6,10,13
25,male,PhD,medium,married,-0.98,6,10,13
43,female,bachelor,high,divorced,0.03,6,8,13
54,male,bachelor,medium,widowed,0.34,6,8,13
26,male,bachelor,high,single,-0.36,4,6,8
56,female,bachelor,high,single,0.06,6,13,8
27,female,master,high,single,-0.02,6,8,13
19,male,master,medium,single,0.35,6,9,13
51,male,high school,high,married,-0.63,10,6,13
27,male,high school,medium,single,0.38,10,8,6
25,male,bachelor,medium,single,-0.27,6,8,13
61,male,bachelor,medium,single,-0.23,6,10,14
60,male,high school,low,married,-0.58,6,13,8
33,female,master,medium,divorced,-0.06,6,13,14
58,male,bachelor,low,single,-0.58,6,14,10
27,female,bachelor,low,divorced,-0.47,6,13,15
27,male,bachelor,medium,married,-0.2,10,6,13
22,female,high school,high,single,0.07,13,14,6
44,female,bachelor,high,married,-0.16,6,8,13
23,female,high school,high,single,-0.85,10,8,13
44,male,PhD,low,married,-0.01,6,13,4
31,female,high school,low,widowed,-0.1,6,10,13
39,male,PhD,low,married,-0.01,6,13,8
19,male,master,medium,single,-0.31,6,8,9
19,female,PhD,high,single,0.26,6,8,13
24,male,bachelor,high,single,0.04,8,6,13
28,male,master,medium,single,-0.29,6,8,4
31,female,master,high,single,-0.33,6,8,13
51,male,bachelor,medium,divorced,-0.68,6,8,13
27,male,high school,high,married,-0.46,6,8,10
24,female,bachelor,low,married,-0.69,6,13,8
52,female,bachelor,high,married,0.1,6,13,8
24,female,high school,medium,single,-0.55,7,3,13
24,male,master,medium,married,0.34,6,13,8
25,female,bachelor,medium,single,-0.62,6,8,13
29,male,master,medium,single,-0.12,6,8,9
60,female,master,medium,married,0.43,6,13,8
72,female,master,medium,widowed,-0.42,6,8,13
45,male,bachelor,medium,married,0.18,6,8,13
22,female,bachelor,medium,single,-0.01,6,13,8
76,female,master,medium,single,-0.05,6,8,13
35,female,high school,medium,single,-0.01,6,13,8
21,male,bachelor,medium,single,0.52,6,9,11
53,female,bachelor,high,single,-0.63,6,13,8
22,female,master,high,married,-0.23,6,8,13
77,male,bachelor,medium,divorced,-0.2,6,13,8
58,female,bachelor,medium,married,0.1,10,6,13
46,female,high school,medium,divorced,0.1,10,6,13
71,female,bachelor,low,married,0.18,10,9,13
46,male,bachelor,medium,divorced,0.2,6,13,8
39,female,high school,medium,married,1.0,10,13,8
23,male,PhD,low,married,0.08,6,8,13
58,female,bachelor,high,married,0.14,6,10,13
37,female,master,high,single,0.1,6,8,13
65,male,master,medium,married,0.48,6,13,8
49,other,master,medium,married,0.75,6,3,13
28,male,bachelor,high,single,0.02,6,8,9
27,female,bachelor,medium,single,0.34,6,13,8
45,female,bachelor,high,married,-0.67,6,10,13
32,female,bachelor,medium,married,-0.81,6,3,13
48,male,bachelor,medium,married,-0.39,6,13,8
28,female,master,medium,single,-0.39,6,8,13
32,male,master,medium,divorced,0.2,6,8,13
25,male,master,high,divorced,-0.65,6,8,10
44,male,master,medium,married,0.79,6,13,9
68,male,bachelor,high,married,0.36,6,8,13
52,male,bachelor,medium,divorced,0.46,4,6,13
29,male,master,high,single,-0.04,6,8,14
51,male,bachelor,medium,married,0.05,13,6,8
35,female,master,medium,divorced,0.08,6,8,13
41,female,high school,high,single,0.07,6,8,13
52,male,high school,high,divorced,-0.55,6,13,8
22,male,bachelor,medium,single,-0.64,6,13,8
71,male,bachelor,high,married,-0.33,6,8,13
28,male,bachelor,medium,married,0.21,6,13,9
33,male,high school,medium,single,-0.54,6,13,8
58,female,PhD,high,married,-1.0,6,8,13
57,male,PhD,medium,divorced,0.13,6,13,8
29,female,bachelor,high,single,-0.06,6,8,13
58,male,high school,high,divorced,-0.29,6,8,13
58,male,high school,high,married,0.34,10,6,13
30,female,bachelor,high,married,0.05,6,13,8
23,male,bachelor,high,single,0.54,6,8,9
43,female,master,high,widowed,-0.26,6,13,8
24,female,bachelor,high,divorced,-0.16,6,8,13
61,male,high school,high,married,-1.0,10,6,13
35,male,bachelor,medium,married,0.19,6,8,13
64,female,bachelor,medium,married,0.16,6,13,8
61,male,bachelor,medium,married,0.76,13,6,8
39,male,bachelor,low,married,0.34,10,8,6
33,female,bachelor,medium,divorced,-0.42,6,13,14
36,female,PhD,medium,married,-0.65,6,13,8
34,male,bachelor,high,married,-0.69,6,13,8
40,male,master,medium,single,0.07,6,8,13
71,female,bachelor,medium,divorced,0.02,6,13,8
62,male,high school,low,married,0.32,10,6,13
37,male,bachelor,medium,married,-0.42,6,10,13
36,male,high school,medium,single,-0.78,10,6,16
29,female,bachelor,low,single,0.08,6,13,8
44,female,bachelor,low,widowed,0.17,6,13,14
29,female,master,high,single,-0.45,6,8,13
41,male,master,high,married,-1.0,6,10,13
26,female,bachelor,medium,married,-0.35,6,13,8
51,male,bachelor,high,married,0.08,6,13,8
51,male,high school,high,married,0.49,6,10,13
24,male,bachelor,high,single,-0.05,6,8,9
18,female,master,medium,single,-0.47,6,8,9
28,female,master,medium,married,-0.79,6,13,8
50,female,PhD,medium,married,0.24,6,13,8
35,male,bachelor,medium,married,0.12,10,6,13
47,female,PhD,medium,single,-0.45,6,13,8
41,male,master,medium,married,0.54,3,6,14
21,male,bachelor,high,single,-0.16,6,11,13
27,male,bachelor,medium,married,-0.53,6,13,8
38,male,bachelor,medium,married,0.04,10,13,6
44,female,master,medium,married,-0.62,6,8,13
35,male,master,medium,single,0.13,6,3,13
26,female,high school,medium,single,0.28,6,3,13
31,male,bachelor,medium,married,0.76,9,8,13
26,male,bachelor,medium,single,-0.08,6,8,13
18,male,bachelor,medium,married,-0.02,6,13,14
32,female,master,medium,married,-1.0,8,6,13
20,male,bachelor,medium,widowed,-0.65,6,14,13
21,male,bachelor,medium,divorced,0.05,6,4,9
50,female,bachelor,high,married,-0.46,10,6,13
34,female,bachelor,high,married,-0.65,14,6,10
42,male,high school,medium,single,0.21,10,6,13
45,female,bachelor,medium,married,-0.28,6,13,8
32,female,bachelor,medium,married,0.36,6,10,13
27,female,bachelor,high,widowed,-0.58,6,13,8
53,female,bachelor,medium,divorced,1.0,6,13,8
44,female,bachelor,low,married,0.73,8,6,13
45,female,high school,high,married,-0.68,6,13,8
36,female,bachelor,medium,married,-0.07,6,8,13
42,female,high school,medium,married,0.14,6,10,13
18,male,bachelor,high,single,0.2,6,9,14
35,male,bachelor,medium,single,-0.29,6,8,9
39,female,high school,high,married,-0.28,6,13,8
31,male,bachelor,medium,married,-0.63,6,13,8
58,male,PhD,low,single,-0.14,6,10,2
79,female,bachelor,medium,married,-0.29,6,8,13
53,male,high school,medium,married,-1.0,10,13,6
