age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
34,Other,Master,Medium,Single,0.1,6,9,13
34,male,bachelor,medium,married,0.2,9,6,13
35,male,master,medium,married,0.2,6,9,15
32,male,master,medium,married,0.1,6,9,13
34,male,master,medium,married,0.1,6,11,13
32,male,master,medium,married,0.2,10,6,9
32,male,master,medium,married,0.2,6,9,13
34,female,master,medium,married,0.2,9,10,6
35,male,bachelor,medium,married,-0.2,6,8,13
32,female,master,medium,married,0.2,9,13,6
35,male,bachelor,medium,married,0.2,9,13,8
35,male,master,medium,married,0.1,10,6,14
32,female,master,medium,married,0.1,6,13,11
34,male,bachelor,medium,married,0.1,9,10,6
34,female,master,medium,married,0.1,6,8,9
32,male,bachelor,medium,married,0.2,13,8,9
38,female,master,medium,married,0.1,6,8,9
32,female,master,medium,married,0.1,10,6,8
35,male,master,medium,married,0.2,10,9,8
34,female,master,medium,married,0.2,10,6,13
32,male,bachelor,medium,married,0.2,9,6,8
32,male,bachelor,medium,married,-0.2,10,6,9
35,male,master,medium,married,0.2,9,6,8
34,male,master,medium,married,0.1,9,8,6
36,male,master,medium,married,0.2,6,3,9
35,male,master,medium,married,0.1,6,13,9
32,female,master,medium,married,0.1,10,6,9
35,male,master,medium,married,-0.2,6,8,13
32,female,master,medium,married,0.2,10,6,8
34,male,master,medium,married,0.2,9,6,8
32,male,bachelor,medium,married,0.1,9,6,13
32,male,master,medium,married,0.2,9,6,8
32,male,master,medium,married,0.1,6,9,13
32,male,master,medium,married,0.2,10,6,8
32,male,master,medium,married,-0.2,6,9,8
32,female,bachelor,medium,married,0.1,6,9,15
32,male,bachelor,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,13,6,9
35,male,master,medium,married,0.2,9,10,6
32,female,master,medium,married,0.1,10,6,8
32,female,master,medium,married,0.2,13,9,6
34,male,master,medium,married,-0.3,6,13,9
35,male,master,medium,married,0.2,9,13,6
32,male,master,medium,married,0.1,10,6,9
35,male,master,medium,married,0.2,9,6,13
35,male,master,medium,married,0.1,9,6,8
36,male,bachelor,medium,married,0.2,10,6,13
32,male,master,medium,married,0.1,6,9,13
37,male,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.2,9,6,14
33,male,master,medium,married,0.2,9,13,8
32,male,bachelor,medium,married,0.1,6,9,13
32,male,master,medium,married,0.2,6,10,9
35,male,bachelor,medium,married,-0.2,8,6,10
35,male,master,medium,married,0.1,9,6,13
34,male,bachelor,medium,married,0.2,6,9,13
36,female,master,medium,married,-0.2,6,8,9
35,male,master,medium,married,0.3,9,13,3
32,male,master,medium,married,0.1,6,10,9
34,female,master,medium,married,0.1,6,9,13
35,male,master,medium,married,0.1,9,13,8
34,female,master,medium,married,0.1,6,8,9
35,male,bachelor,medium,married,-0.2,6,8,10
34,male,master,medium,married,-0.2,10,6,9
35,male,bachelor,medium,married,0.1,6,8,9
32,female,master,medium,married,0.2,9,6,13
35,male,master,medium,married,0.1,6,8,9
34,male,bachelor,medium,married,0.2,10,9,6
34,male,master,medium,married,0.2,9,6,8
35,male,bachelor,medium,married,0.1,6,13,8
34,male,master,medium,married,0.1,9,8,6
35,male,master,medium,married,0.2,6,9,13
37,female,master,medium,married,0.1,6,9,13
32,male,master,medium,married,0.0,10,6,8
32,male,master,medium,married,0.2,6,9,13
34,male,bachelor,medium,married,0.6,9,13,15
34,female,master,medium,married,0.2,10,8,6
32,male,bachelor,medium,married,0.2,6,9,3
34,male,bachelor,medium,married,0.2,10,6,9
32,female,master,medium,single,0.2,6,9,13
35,male,bachelor,medium,married,0.1,10,6,8
35,male,master,medium,married,0.1,9,6,8
37,male,master,medium,married,0.1,10,8,13
32,male,bachelor,medium,married,-0.3,6,15,13
39,male,bachelor,medium,married,0.2,9,13,6
34,male,bachelor,medium,married,0.2,6,9,8
34,male,bachelor,medium,married,0.2,6,9,13
36,male,bachelor,medium,married,0.1,6,8,9
32,female,master,medium,married,0.1,8,10,6
32,other,bachelor,medium,single,0.2,11,13,9
35,male,master,medium,married,-0.3,6,10,9
35,male,master,medium,married,0.2,9,14,6
36,male,master,medium,married,0.2,6,9,13
35,male,master,medium,married,-0.3,6,4,10
32,male,master,medium,married,-0.2,6,10,13
32,female,master,medium,married,0.1,6,13,8
34,male,master,medium,married,0.1,10,6,9
35,male,master,medium,married,0.1,6,9,3
32,male,bachelor,medium,married,0.2,9,8,6
35,male,master,medium,married,-0.2,6,8,9
32,male,bachelor,medium,married,0.2,6,9,8
32,male,master,medium,married,0.1,6,9,13
34,male,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.2,13,8,9
32,male,master,medium,married,0.4,9,6,3
34,male,bachelor,medium,married,-0.3,6,10,14
34,male,master,medium,married,0.2,9,8,13
33,male,bachelor,medium,married,0.1,10,6,13
35,male,bachelor,medium,married,0.2,9,6,14
30,female,master,medium,married,0.1,6,10,13
35,male,master,medium,married,0.3,9,3,13
35,male,bachelor,medium,married,-0.2,10,6,13
35,male,master,medium,married,0.1,12,9,6
32,male,master,medium,married,0.2,6,9,13
32,male,bachelor,medium,married,0.2,6,13,9
35,male,master,medium,married,0.2,6,10,9
32,female,master,medium,married,0.1,6,8,13
32,female,master,medium,married,0.2,8,6,13
35,male,bachelor,medium,married,0.2,9,13,6
34,female,master,medium,married,0.2,9,6,13
32,male,master,medium,married,-0.2,10,6,13
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.2,6,13,16
34,male,bachelor,medium,married,0.3,10,15,9
38,female,master,medium,married,0.1,13,8,6
32,female,master,medium,married,0.1,6,14,9
35,male,master,medium,married,-0.2,6,8,13
32,female,master,medium,married,0.2,6,11,13
32,female,master,medium,married,0.1,6,13,9
35,male,master,medium,married,0.2,10,6,14
35,male,bachelor,medium,married,0.2,9,8,6
32,male,master,medium,married,0.2,6,10,9
34,male,master,medium,married,0.2,9,6,14
32,female,bachelor,medium,married,0.2,9,8,13
32,male,bachelor,medium,married,0.2,10,6,9
32,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,-0.2,6,10,8
34,male,bachelor,medium,married,0.1,6,13,14
35,male,master,medium,married,0.1,6,10,13
35,female,master,medium,married,0.2,9,6,13
32,female,master,medium,married,0.2,6,13,8
32,female,master,medium,married,0.2,10,6,13
35,male,master,medium,married,0.2,10,6,14
34,female,master,medium,married,-0.2,10,6,15
32,male,master,medium,married,0.1,6,10,13
35,male,bachelor,medium,married,0.1,13,6,14
35,male,master,medium,married,0.2,11,6,15
35,male,master,medium,married,0.2,9,13,6
33,female,master,medium,married,-0.2,10,6,13
32,male,master,medium,married,0.1,9,6,14
35,male,master,medium,married,0.2,6,13,9
32,male,master,medium,married,0.2,6,10,14
37,male,master,medium,single,0.1,9,14,6
32,male,master,medium,married,0.2,9,10,6
32,male,master,medium,married,0.1,6,9,13
36,female,master,medium,married,0.2,6,8,9
34,male,bachelor,medium,married,0.2,9,6,8
35,male,master,medium,married,-0.2,6,10,14
35,male,master,medium,married,-0.3,6,8,11
34,male,master,medium,married,0.6,4,9,12
34,male,bachelor,medium,married,0.1,10,6,9
32,male,master,medium,married,-0.2,10,6,9
34,male,master,medium,married,0.2,13,6,9
32,female,master,medium,married,0.1,6,9,13
35,male,master,medium,married,-0.2,10,6,13
32,female,master,medium,divorced,0.2,13,6,9
35,male,master,medium,married,0.1,6,8,9
35,male,bachelor,medium,married,0.1,9,8,6
32,male,bachelor,medium,single,0.2,9,10,8
35,female,master,medium,married,0.1,6,8,9
34,male,bachelor,medium,married,-0.2,6,9,8
32,female,master,medium,married,-0.2,6,13,9
32,male,bachelor,medium,married,0.1,6,9,8
37,male,master,medium,married,0.2,6,13,9
34,male,master,medium,married,0.1,6,9,8
32,male,master,medium,married,0.2,9,13,6
35,male,master,medium,married,0.1,6,13,9
35,male,master,medium,married,0.2,10,6,8
32,male,master,medium,married,-0.4,6,10,13
34,female,master,medium,married,0.2,6,9,13
32,male,bachelor,medium,married,0.2,6,8,9
37,male,master,medium,married,0.2,10,6,9
35,male,bachelor,medium,married,0.1,9,6,13
35,male,master,medium,married,0.2,10,9,6
32,male,bachelor,medium,married,0.2,12,6,9
32,male,master,medium,married,0.1,13,8,6
32,male,bachelor,medium,married,0.1,6,8,13
32,female,master,medium,married,-0.3,6,3,8
34,male,master,medium,married,-0.2,6,9,8
34,female,master,medium,married,0.2,8,6,9
34,female,master,medium,married,0.2,10,6,9
32,male,bachelor,medium,married,0.1,6,13,10
35,female,master,medium,married,0.1,6,8,9
34,male,master,medium,single,0.2,6,9,8
35,male,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.2,6,9,13
35,male,master,medium,married,0.2,10,13,8
37,female,master,medium,married,-0.3,6,14,13
37,male,master,medium,married,0.2,10,9,15
33,male,master,medium,married,0.1,6,9,13
32,male,master,medium,married,0.1,8,6,9
35,male,master,medium,married,0.2,9,6,8
35,male,master,medium,married,0.2,9,10,6
34,male,master,medium,married,0.3,9,6,13
32,Male,Master,Medium,Married,0.1,6,8,9
35,male,master,medium,married,0.2,6,9,13
35,male,master,medium,married,0.2,9,6,13
35,male,master,medium,married,0.2,6,9,8
36,male,master,medium,married,-0.3,6,10,8
35,male,master,medium,married,0.2,6,13,8
32,male,bachelor,medium,married,-0.6,6,8,9
32,female,master,medium,single,0.5,9,6,14
32,female,master,medium,married,0.2,6,13,8
32,male,master,medium,married,-0.4,6,8,9
35,male,master,medium,married,0.2,9,6,8
38,male,bachelor,medium,married,0.2,9,13,8
35,male,master,medium,married,0.2,6,13,8
36,male,master,medium,married,0.2,10,6,13
34,male,bachelor,medium,married,0.2,6,10,13
37,male,master,medium,married,0.2,6,14,9
32,male,bachelor,medium,married,0.1,9,6,8
35,male,bachelor,medium,married,0.2,9,6,8
32,male,master,medium,married,0.4,9,6,13
32,male,master,medium,married,0.1,9,8,6
36,male,master,medium,married,-0.3,6,9,13
35,male,master,medium,married,0.1,10,6,8
37,male,master,medium,married,0.2,6,9,13
35,male,master,medium,married,0.2,9,6,13
32,female,master,medium,married,0.2,9,6,13
35,female,master,medium,married,0.2,6,9,13
37,male,master,medium,married,0.2,9,6,8
35,male,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.2,6,8,13
32,male,master,medium,married,0.1,13,6,9
36,male,master,medium,married,-0.3,10,13,8
32,male,master,medium,married,0.2,9,6,13
35,female,master,medium,married,0.2,6,8,13
35,male,bachelor,medium,married,0.2,9,6,8
35,male,bachelor,medium,married,0.1,10,6,13
35,male,master,medium,married,-0.2,6,10,8
34,female,master,medium,married,0.2,6,9,13
34,male,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,6,13,9
35,male,bachelor,medium,married,0.1,6,8,9
32,male,bachelor,medium,married,0.1,6,9,13
35,male,master,medium,married,0.2,9,6,13
32,female,master,medium,married,0.1,6,9,13
35,male,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.2,6,8,13
34,female,master,medium,married,0.2,9,6,13
37,female,master,medium,married,0.2,8,6,9
37,male,bachelor,medium,married,0.1,6,9,8
32,female,master,medium,married,0.1,6,13,9
34,male,master,medium,married,-0.2,9,8,6
32,male,master,medium,married,0.2,9,6,13
32,female,master,medium,married,0.2,9,8,6
35,male,master,medium,married,0.2,9,6,13
32,male,master,medium,married,0.2,9,13,6
37,female,master,medium,married,0.2,6,10,14
35,male,bachelor,medium,married,0.2,6,15,9
35,male,bachelor,medium,married,-0.2,6,10,9
32,male,bachelor,medium,married,0.1,6,9,13
35,male,master,medium,married,0.4,9,6,8
37,male,master,medium,married,0.2,6,13,9
35,male,master,medium,married,0.2,6,9,13
35,male,master,medium,married,0.2,9,6,8
35,male,bachelor,medium,married,0.1,9,6,13
35,male,master,medium,married,0.2,6,8,13
32,female,master,medium,married,0.1,6,9,13
32,male,master,medium,married,-0.2,6,9,13
35,male,bachelor,medium,married,-0.2,6,10,8
35,male,master,medium,married,-0.2,6,9,13
35,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.2,9,6,13
36,Female,Master,Medium,Married,-0.2,8,6,9
35,female,master,medium,married,0.2,6,13,9
35,male,master,medium,married,0.2,9,6,13
35,male,master,medium,married,0.2,6,8,13
32,male,master,medium,married,-0.2,8,6,13
34,male,bachelor,medium,married,0.2,10,6,13
35,male,master,medium,married,0.2,6,13,9
32,male,bachelor,medium,married,0.2,9,8,6
35,male,master,medium,married,0.2,9,6,8
35,male,bachelor,medium,married,0.1,9,6,13
32,male,bachelor,medium,married,0.2,9,13,8
34,female,master,medium,married,-0.3,6,13,8
35,male,master,medium,married,-0.2,6,13,8
35,Female,Master,Medium,Married,0.2,6,9,13
32,male,master,medium,married,0.2,9,6,13
37,male,master,medium,married,0.1,11,9,8
35,male,bachelor,medium,married,0.1,9,8,6
32,male,master,medium,married,0.2,10,13,9
35,male,master,medium,married,0.1,6,9,13
34,male,bachelor,medium,married,-0.2,6,8,13
32,male,master,medium,married,0.2,10,9,6
35,female,master,medium,married,0.4,9,6,13
32,male,bachelor,medium,married,0.2,9,13,6
37,male,bachelor,medium,married,0.1,6,10,14
32,male,master,medium,married,-0.2,6,8,13
35,male,master,medium,married,0.1,10,6,8
35,male,master,medium,married,-0.3,10,6,13
32,male,master,medium,married,0.2,9,6,14
36,female,master,medium,married,0.1,6,9,13
31,male,master,medium,married,0.2,9,13,6
35,male,master,medium,married,0.2,9,6,8
35,female,master,medium,married,0.1,9,6,13
32,male,master,medium,married,0.3,9,8,13
38,male,master,medium,married,0.2,9,6,13
32,female,master,medium,married,-0.3,6,8,13
32,female,master,medium,married,0.2,6,13,9
35,male,master,medium,married,-0.3,6,10,14
32,male,master,medium,married,0.1,10,6,13
34,male,bachelor,medium,married,-0.3,6,10,13
32,male,master,medium,married,0.2,9,6,10
35,male,master,medium,married,0.2,6,9,13
32,male,master,medium,married,0.2,6,9,8
34,male,bachelor,medium,married,-0.2,8,13,6
35,male,master,medium,married,0.2,10,6,13
32,female,master,medium,married,0.1,6,9,13
32,male,master,medium,married,0.3,9,8,6
37,female,bachelor,medium,married,0.2,6,9,8
32,female,master,medium,married,0.2,9,6,8
35,female,master,medium,married,0.2,6,14,10
35,male,master,medium,married,0.2,9,6,8
35,male,master,medium,married,0.2,10,6,9
32,male,master,medium,married,-0.2,10,13,6
34,male,master,medium,married,0.1,9,6,13
32,male,master,medium,married,0.2,10,6,9
35,male,master,medium,married,-0.3,6,8,10
42,male,master,medium,married,-0.2,6,8,13
34,male,master,medium,married,0.2,9,6,14
34,male,bachelor,medium,married,0.2,6,10,14
36,male,bachelor,medium,married,0.1,9,6,13
32,male,master,medium,married,0.2,6,9,8
35,male,bachelor,medium,married,0.2,6,9,8
32,male,bachelor,medium,married,0.2,9,6,13
32,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,6,9,8
34,female,master,medium,married,0.1,6,13,15
34,male,master,medium,married,0.2,6,8,14
35,male,master,medium,married,-0.4,6,9,13
32,male,master,medium,married,0.2,10,6,13
35,male,master,medium,married,0.1,6,9,8
32,male,master,medium,married,0.3,9,4,2
35,female,master,medium,married,0.2,6,13,8
37,male,master,medium,married,0.2,6,9,13
34,female,master,medium,married,0.2,6,9,13
34,male,master,medium,married,0.2,12,9,6
35,male,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.2,10,6,9
32,male,bachelor,medium,married,0.1,9,6,13
32,male,bachelor,medium,married,0.2,10,6,9
38,female,master,medium,married,0.1,6,8,9
35,male,master,medium,married,0.2,10,8,9
34,male,master,medium,married,-0.3,10,6,8
32,male,bachelor,medium,married,0.1,9,6,8
32,male,master,medium,married,0.1,6,10,13
32,Male,Master,Medium,Married,0.2,9,10,13
32,male,master,medium,married,0.1,9,6,15
35,male,master,medium,married,0.2,6,13,15
35,male,master,medium,married,0.1,6,9,13
35,male,bachelor,medium,married,0.2,9,6,8
