age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
35,female,master,medium,married,-0.3,6,8,13
29,female,master,medium,single,0.1,9,13,4
32,female,master,medium,married,0.3,9,4,11
35,female,master,medium,divorced,0.4,9,15,12
36,female,master,medium,married,0.1,10,6,13
32,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,9,8,6
32,female,master,medium,married,0.1,4,9,11
35,female,master,medium,married,-0.2,8,6,9
32,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,9,6,8
36,female,bachelor,medium,single,0.1,11,9,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,4,13
34,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
39,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,8,3,14
35,female,master,medium,married,-0.3,6,8,9
35,male,master,medium,married,0.1,6,9,13
34,female,master,medium,married,-0.3,9,6,13
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,6,9,13
30,female,master,medium,married,0.1,9,6,3
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,-0.3,9,6,13
36,female,master,medium,married,0.1,8,9,10
38,female,master,medium,married,0.3,9,6,13
32,other,bachelor,medium,single,0.1,9,11,15
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,9,14
32,female,master,medium,married,0.1,13,8,15
38,female,master,medium,married,0.1,9,6,3
35,female,bachelor,medium,married,0.3,9,6,12
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,-0.3,9,4,13
37,female,master,medium,married,0.1,9,6,8
34,female,master,medium,divorced,0.1,9,6,13
35,female,master,medium,married,0.1,6,8,13
34,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,13,9,15
35,female,master,medium,married,0.3,9,13,6
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,-0.2,6,8,13
35,male,master,medium,married,0.3,9,4,11
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.1,9,6,8
34,female,master,medium,married,0.3,9,13,8
35,female,master,medium,divorced,-0.2,6,9,15
35,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,-0.2,6,9,13
35,female,master,medium,married,0.1,6,15,8
35,female,master,medium,married,0.4,9,6,13
38,female,master,medium,married,0.1,6,9,11
36,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,6,10,13
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,12,6
35,female,master,medium,married,0.3,3,12,9
35,female,master,medium,married,0.1,13,8,9
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,9,6,3
36,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,13,6,9
42,female,master,medium,divorced,-0.2,6,13,9
35,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,9,13,6
32,female,master,medium,divorced,0.4,9,7,3
34,female,master,medium,married,0.4,9,8,6
37,female,master,medium,married,0.1,6,9,15
37,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,10,6,9
35,female,master,medium,married,0.1,9,13,6
34,male,master,medium,married,0.1,6,9,15
37,female,master,medium,married,0.1,6,13,8
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,9,5,13
35,female,master,medium,married,0.3,9,13,2
35,female,master,medium,married,0.1,9,13,8
34,female,master,medium,married,0.1,9,13,14
35,female,master,medium,married,0.1,6,9,13
32,other,master,medium,single,0.5,9,4,11
35,male,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.3,9,6,12
37,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,6,13,8
35,female,master,medium,married,0.3,13,6,9
34,female,master,medium,married,0.3,9,6,8
35,female,master,medium,single,0.1,4,9,11
34,female,master,medium,married,0.1,9,6,8
32,female,master,medium,single,0.1,9,6,14
35,female,master,medium,married,0.1,9,6,8
38,male,master,medium,married,0.3,9,5,12
35,female,master,medium,divorced,-0.2,4,7,13
35,female,bachelor,medium,married,-0.2,6,8,9
53,female,master,medium,widowed,-0.2,6,13,8
35,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,8,6,9
35,female,master,medium,married,0.1,9,13,15
32,female,master,medium,married,0.1,9,6,8
32,male,master,medium,married,0.3,7,4,12
35,female,master,medium,married,0.3,9,6,13
37,male,master,medium,married,0.1,6,9,8
34,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,8,6
35,female,master,medium,married,-0.2,6,13,15
35,female,master,medium,married,-0.2,6,9,13
35,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,-0.2,6,13,8
31,female,master,medium,married,0.1,8,9,14
38,female,master,medium,divorced,0.1,9,6,13
32,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,13,8,9
35,female,master,medium,married,0.1,13,8,6
35,female,master,medium,married,-0.3,6,9,13
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,15,9,6
32,female,master,medium,married,0.3,9,4,11
32,female,master,medium,married,0.1,9,13,8
34,female,master,medium,married,0.1,9,13,6
34,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,6,13,9
32,female,master,medium,married,0.1,6,8,13
32,male,master,medium,married,0.1,10,9,6
34,female,master,medium,married,-0.2,9,13,6
32,female,master,medium,single,0.4,9,5,8
37,female,master,medium,married,0.1,9,6,13
32,male,PhD,medium,married,-0.2,6,8,9
34,female,master,medium,married,0.1,8,10,13
32,male,master,medium,married,0.2,6,8,9
35,male,master,medium,married,0.3,9,6,4
35,female,master,medium,married,0.3,9,6,13
35,male,bachelor,medium,married,0.3,9,13,6
32,male,bachelor,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,4,12,9
34,male,master,medium,married,0.3,9,4,11
32,female,master,medium,married,0.5,9,12,13
35,female,master,medium,married,0.1,9,4,11
32,female,master,medium,married,-0.2,6,8,9
32,female,master,medium,married,0.1,6,3,9
32,male,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,divorced,-0.2,9,6,8
35,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,9,8,13
35,female,master,medium,married,0.1,13,6,10
35,female,master,medium,married,-0.3,9,6,8
35,male,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.1,6,8,9
34,male,bachelor,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,8,6
34,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,6,8
37,female,master,medium,married,0.1,13,8,9
34,female,master,medium,married,0.1,10,6,13
35,female,master,medium,married,-0.2,6,9,8
35,female,master,medium,married,0.1,9,8,6
34,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,divorced,0.1,9,4,6
35,female,master,medium,married,0.1,9,6,11
32,male,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,13,4
39,male,master,medium,married,0.1,9,10,8
37,male,master,medium,married,0.1,9,6,8
37,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,4,6,9
35,female,master,medium,married,-0.2,6,9,13
35,female,master,medium,married,0.1,6,9,13
34,other,bachelor,medium,single,0.3,13,9,6
35,female,master,medium,married,0.1,4,5,12
36,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,14,10
32,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.1,9,10,13
32,female,master,medium,married,0.1,9,10,6
35,female,master,medium,married,0.3,9,11,15
38,male,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.1,8,6,13
35,female,master,medium,married,-0.2,11,9,6
35,other,master,medium,married,0.1,9,4,11
32,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,-0.2,6,9,13
35,male,master,medium,married,0.3,9,4,11
32,female,master,medium,married,0.3,9,4,3
35,female,bachelor,medium,married,0.1,6,9,13
37,female,master,medium,married,0.1,9,6,5
36,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,10,8,13
35,female,master,medium,married,0.3,9,8,11
34,female,master,medium,married,0.1,9,6,13
37,female,master,medium,divorced,0.1,9,15,12
35,male,master,medium,married,0.0,9,13,6
35,male,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,9,6,8
37,female,master,medium,married,0.1,9,8,6
35,female,master,medium,single,0.1,9,8,6
34,female,master,medium,married,0.1,10,13,8
32,female,master,medium,married,0.3,9,13,15
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.3,6,13,9
35,female,master,medium,married,0.1,6,13,15
34,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,-0.2,6,8,15
35,female,master,medium,married,-0.2,6,9,13
34,female,master,medium,married,0.1,4,9,11
35,female,master,medium,married,-0.3,6,8,13
34,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,8,6
32,female,master,medium,married,-0.2,6,9,13
35,female,master,medium,married,0.1,10,6,9
36,female,master,medium,married,0.3,5,9,13
34,female,master,medium,married,0.2,9,8,13
32,female,master,medium,married,0.1,9,11,7
32,female,master,medium,married,0.1,9,6,13
32,female,master,medium,single,0.3,9,13,4
35,female,master,medium,married,0.3,9,13,15
35,female,master,medium,married,0.1,6,9,13
34,male,master,medium,married,0.5,9,4,11
38,female,master,medium,divorced,-0.2,6,8,13
35,female,master,medium,married,0.1,8,13,6
32,female,master,medium,married,-0.2,6,10,8
37,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,9,7
35,female,master,medium,married,0.3,9,8,13
35,female,master,medium,married,0.5,9,15,13
32,female,master,medium,married,0.1,14,9,15
32,female,master,medium,married,0.1,6,8,13
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,9,6,12
34,female,master,medium,married,-0.3,8,6,9
35,female,master,medium,married,0.1,9,6,13
32,male,bachelor,medium,single,0.3,9,4,11
38,female,master,medium,divorced,0.1,9,13,6
35,female,master,medium,married,0.1,10,6,8
37,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
34,male,bachelor,medium,married,0.1,9,6,13
35,Female,Master,Medium,Married,-0.2,6,8,13
31,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,-0.2,10,6,9
34,female,master,medium,married,0.1,6,9,8
35,female,master,medium,married,-0.2,6,13,9
35,female,master,medium,married,-0.3,6,9,11
35,female,master,medium,married,0.1,9,4,13
34,female,master,medium,married,-0.2,6,9,8
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,-0.2,6,13,4
36,female,master,medium,married,0.1,6,13,14
37,female,master,medium,married,0.1,9,13,6
39,male,master,medium,married,0.1,6,9,15
37,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,6,8
34,female,master,medium,married,0.1,9,11,8
35,female,master,medium,married,-0.2,10,4,15
37,female,master,medium,married,0.3,9,6,5
32,other,master,medium,single,0.4,9,4,11
32,female,master,medium,married,-0.3,10,6,9
35,female,master,medium,married,0.1,9,4,12
35,female,bachelor,medium,married,0.1,10,8,9
32,female,master,medium,married,0.3,4,10,13
32,female,master,medium,single,0.1,12,7,6
35,female,master,medium,married,0.3,9,15,6
34,female,master,medium,married,0.1,9,6,8
34,female,bachelor,medium,married,0.1,4,9,5
35,female,master,medium,married,0.1,9,4,11
34,female,master,medium,married,0.4,6,9,13
35,female,master,medium,married,0.1,9,6,13
37,female,master,medium,single,0.1,13,6,9
43,female,master,medium,divorced,-0.3,6,10,13
34,male,master,medium,married,0.1,11,5,9
32,female,master,medium,married,0.3,13,9,4
35,female,bachelor,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,6,13,9
37,female,master,medium,married,0.3,9,8,13
35,female,master,medium,married,0.1,6,9,13
35,female,bachelor,medium,married,-0.2,6,13,8
32,female,master,medium,married,0.3,9,6,13
32,other,master,medium,single,-0.2,8,6,13
35,female,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,9,8,13
35,female,master,medium,married,0.3,13,9,6
35,male,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,6,9,13
34,female,master,medium,married,-0.2,6,8,9
32,female,master,medium,married,0.1,9,6,8
35,female,bachelor,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,10,6,9
35,female,master,medium,divorced,0.1,6,13,9
35,female,master,medium,married,-0.3,10,6,9
35,female,master,medium,married,0.1,9,6,8
32,female,PhD,high,single,0.1,9,4,12
32,female,master,medium,married,0.1,9,6,8
35,other,master,medium,single,0.2,4,8,11
32,female,master,medium,single,0.3,4,11,3
32,other,master,medium,single,0.1,9,6,13
36,female,master,medium,married,0.2,13,14,4
35,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,6,13,14
35,other,PhD,medium,single,0.1,9,6,15
35,female,master,medium,married,0.1,9,13,4
35,female,master,medium,married,0.1,9,6,4
34,female,bachelor,medium,married,0.1,10,13,8
32,female,master,medium,divorced,-0.3,6,8,9
34,male,master,medium,married,-0.1,9,6,13
35,female,master,medium,married,0.3,4,11,9
37,female,master,medium,married,0.3,9,8,6
35,female,master,medium,married,0.1,10,8,9
37,female,master,medium,married,0.1,13,6,9
32,female,master,medium,married,-0.3,6,9,8
32,female,bachelor,medium,married,-0.2,6,9,13
37,male,master,medium,married,0.3,9,6,12
34,female,master,medium,married,0.3,13,9,8
32,male,bachelor,medium,married,0.1,9,3,6
35,female,master,medium,married,0.3,9,2,8
32,male,master,medium,married,0.3,5,9,10
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.2,9,6,13
37,male,master,medium,married,0.0,9,8,6
37,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,0.1,9,4,13
35,other,master,medium,single,0.1,9,6,13
35,female,master,medium,married,0.3,9,5,11
32,female,master,medium,married,-0.2,10,6,13
35,female,master,high,married,0.5,3,4,12
34,female,master,medium,married,0.3,10,13,9
34,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.2,6,13,8
36,female,master,medium,married,0.3,4,6,13
35,female,master,medium,married,-0.1,6,13,8
35,female,master,medium,married,-0.2,9,13,6
31,other,master,medium,single,0.1,9,8,6
32,female,master,medium,married,0.3,9,4,6
35,male,master,medium,married,0.1,11,9,15
37,male,bachelor,medium,married,0.1,4,1,9
35,female,master,medium,married,0.1,6,14,9
34,male,bachelor,medium,married,0.3,4,13,9
31,female,master,medium,married,0.3,9,6,13
37,female,master,medium,divorced,0.4,9,4,11
35,female,master,medium,married,0.1,9,4,11
32,female,master,medium,married,0.2,9,6,13
36,female,master,medium,married,0.3,9,13,8
32,female,master,medium,married,-0.2,6,8,13
37,female,bachelor,medium,married,-0.2,8,10,3
34,female,master,medium,married,0.3,9,13,8
37,female,master,medium,married,0.1,6,9,13
37,other,master,medium,married,0.1,9,10,6
35,male,master,medium,married,0.1,9,6,13
37,female,master,medium,married,-0.1,10,6,9
34,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,10,6,8
32,female,master,medium,married,0.2,9,6,8
37,female,master,medium,married,0.1,9,6,13
35,male,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,13,9,8
32,female,master,medium,married,-0.2,8,6,9
35,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,-0.3,9,6,13
36,female,master,medium,married,0.3,13,9,6
39,female,master,medium,married,0.1,5,14,6
37,female,master,medium,married,0.1,6,9,13
35,Female,Master,Medium,Married,0.1,9,13,6
32,female,master,medium,married,0.1,8,6,9
35,female,master,medium,married,0.4,4,9,12
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,9,13
32,male,master,medium,married,-0.3,6,13,9
36,female,master,medium,married,0.1,9,4,13
37,female,master,medium,married,0.1,4,13,8
32,female,master,medium,married,0.1,10,6,9
37,female,master,medium,married,0.1,13,1,6
35,female,master,medium,married,-0.3,10,9,6
35,female,master,medium,married,0.3,8,6,9
34,other,master,medium,single,0.3,9,12,15
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,divorced,0.5,9,4,11
35,female,master,medium,married,-0.2,6,8,9
32,female,master,high,married,0.1,9,4,13
32,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,0.1,6,9,13
32,other,master,medium,single,0.4,12,9,6
35,female,master,medium,married,0.1,6,8,13
35,female,bachelor,medium,married,0.1,6,9,8
35,female,master,medium,married,0.1,10,13,6
35,female,master,medium,married,0.3,6,9,13
35,female,master,medium,married,-0.2,6,8,9
35,female,master,medium,married,0.1,7,8,13
35,female,master,medium,married,0.1,6,8,9
37,female,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.1,9,6,5
35,female,master,medium,married,0.3,9,13,8
32,female,master,medium,married,0.1,8,13,6
32,female,master,medium,married,0.1,10,6,9
35,female,master,medium,married,0.1,9,6,14
38,female,master,medium,married,-0.2,6,9,8
37,female,master,medium,married,0.3,9,11,5
35,male,bachelor,medium,married,0.1,9,8,13
42,female,master,medium,married,0.1,9,6,3
35,female,master,medium,married,-0.2,9,15,8
32,female,master,medium,married,0.2,9,10,13
32,female,master,medium,married,0.3,9,6,13
32,male,master,medium,married,0.1,9,8,6
37,male,master,medium,married,-0.3,6,11,13
32,female,master,medium,married,0.1,11,8,13
38,female,master,medium,married,-0.3,8,6,13
35,female,master,medium,married,0.1,6,8,13
35,female,master,medium,married,0.1,6,9,13
34,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,4,11,15
32,female,master,medium,married,0.1,10,9,6
35,female,master,medium,married,0.1,12,9,15
35,female,master,medium,married,0.1,6,8,9
37,female,master,medium,married,0.1,13,6,9
35,female,master,medium,married,0.3,9,6,13
37,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.1,9,6,8
31,female,bachelor,medium,married,0.1,4,13,14
32,female,master,medium,single,0.3,10,9,14
37,female,master,medium,divorced,0.4,9,4,11
32,female,master,medium,married,-0.2,6,9,13
43,female,master,medium,married,0.1,8,13,6
37,female,master,medium,married,0.1,9,6,14
35,female,master,medium,married,0.2,9,6,8
37,female,master,medium,married,0.3,9,3,11
37,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,single,-0.2,6,8,13
37,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,6,13,4
38,female,master,high,married,0.3,9,5,6
35,female,master,medium,married,0.1,9,6,14
37,female,master,medium,married,0.1,6,13,8
32,female,master,medium,married,0.4,9,6,8
32,female,master,medium,married,0.2,6,13,4
35,male,master,medium,married,0.1,9,6,13
36,female,master,medium,married,0.1,9,6,8
32,female,master,medium,married,-0.2,9,6,13
42,female,master,medium,married,0.1,9,13,15
34,female,master,medium,married,0.1,6,10,8
42,female,master,medium,married,-0.3,6,9,8
34,female,master,medium,married,0.1,13,6,9
35,female,master,medium,married,0.1,10,13,9
35,female,master,medium,married,0.1,9,4,11
34,female,master,medium,married,0.1,9,6,4
32,female,master,medium,single,0.1,9,13,6
32,female,master,medium,married,0.1,10,4,13
35,female,PhD,medium,married,-0.3,6,8,9
35,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,6,9,13
37,female,master,medium,married,0.1,8,6,9
32,female,master,medium,married,0.1,9,6,14
35,female,master,medium,married,0.1,9,6,13
36,female,master,medium,married,0.1,9,6,3
35,female,master,medium,married,0.1,9,6,13
34,male,master,medium,married,0.1,9,15,12
35,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,10,9,8
37,male,master,medium,married,0.1,9,6,8
34,male,bachelor,medium,married,0.1,10,6,9
42,female,master,medium,divorced,0.1,3,10,11
35,male,master,medium,married,0.1,9,6,8
37,female,master,medium,married,0.1,8,9,6
35,female,master,medium,married,0.1,9,8,13
35,female,master,medium,married,0.1,6,13,8
37,female,master,medium,married,0.3,9,13,3
37,female,master,medium,married,-0.2,6,15,9
34,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.4,9,6,14
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,-0.2,6,14,13
34,female,master,medium,married,0.1,8,6,13
35,female,master,medium,married,0.1,13,9,8
32,female,master,medium,married,0.3,9,8,6
35,female,master,medium,married,0.1,6,9,8
35,male,master,medium,married,0.1,6,4,9
37,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,4,9,11
35,female,master,medium,married,-0.2,6,13,11
37,male,master,medium,married,-0.2,10,6,13
34,female,master,medium,married,0.3,9,4,6
37,female,master,medium,married,0.1,6,13,8
35,female,bachelor,medium,married,0.1,6,13,9
35,female,master,medium,married,0.3,13,9,15
32,female,master,medium,divorced,-0.2,9,6,13
35,male,master,medium,married,0.1,9,4,10
35,female,master,medium,married,0.3,9,6,13
34,female,master,medium,married,0.1,10,6,8
29,female,bachelor,medium,single,-0.2,6,9,8
35,female,bachelor,medium,married,0.1,9,7,13
37,female,master,medium,married,0.1,9,4,13
37,female,master,medium,married,0.1,9,6,13
34,female,master,medium,divorced,0.3,4,9,11
35,female,master,medium,married,0.3,9,6,13
37,female,master,medium,married,-0.3,6,14,9
34,female,master,medium,married,0.1,6,13,15
34,female,master,medium,married,0.3,12,8,9
37,female,master,medium,married,0.1,9,15,3
35,female,master,medium,married,0.1,13,14,9
35,female,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,10,9,6
37,female,master,medium,married,-0.2,9,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,8,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,divorced,0.3,4,11,9
35,female,master,medium,married,0.1,6,8,13
34,female,master,medium,married,0.3,9,6,8
34,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,9,6,13
32,male,bachelor,medium,married,0.1,9,6,11
35,female,master,medium,married,0.1,9,6,13
35,female,bachelor,medium,married,0.2,6,8,9
32,female,master,medium,married,0.5,12,4,13
34,female,master,medium,married,0.1,9,13,8
35,female,master,medium,married,0.3,9,6,13
32,female,master,medium,married,0.5,9,4,13
34,other,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,10,6,8
32,female,master,medium,married,-0.2,10,8,13
35,male,master,medium,married,0.1,9,6,8
35,female,master,medium,married,0.1,9,4,13
35,female,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.3,9,13,6
37,female,master,medium,married,0.3,9,11,7
35,female,master,medium,married,-0.2,10,6,8
36,female,master,medium,married,0.4,9,13,6
35,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,6,9,8
35,female,master,medium,divorced,0.1,9,4,11
34,female,master,medium,married,0.1,6,9,4
32,female,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.6,9,4,11
32,female,master,medium,married,0.1,6,9,8
35,female,master,medium,married,0.1,9,6,4
35,male,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,13,15,6
38,female,master,medium,divorced,0.1,6,8,9
35,female,master,medium,single,0.3,9,6,14
37,female,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,9,13,6
33,female,master,medium,married,0.1,9,6,13
45,male,master,medium,married,0.1,6,9,13
37,female,master,medium,married,0.1,10,6,9
37,female,master,medium,married,0.1,13,14,6
35,male,master,medium,married,0.1,9,6,3
36,female,master,medium,married,-0.2,9,13,6
34,female,master,medium,married,-0.1,8,6,15
37,male,master,medium,married,-0.1,6,8,9
35,female,master,medium,married,0.4,9,13,4
32,female,master,medium,married,0.1,10,6,9
32,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,-0.3,6,13,8
34,female,master,medium,married,0.1,9,6,14
32,female,master,medium,married,0.1,6,14,13
32,female,master,medium,married,0.1,9,8,6
35,female,master,medium,married,0.3,9,6,13
35,female,master,medium,married,0.3,9,4,11
35,female,master,medium,married,0.1,6,13,9
32,female,master,medium,married,0.1,9,13,6
32,female,master,medium,married,0.1,9,3,13
36,female,master,medium,married,0.1,6,13,9
34,female,master,medium,married,-0.2,13,10,4
35,other,master,medium,single,0.3,9,6,11
35,female,master,medium,married,0.3,4,9,6
36,female,master,medium,married,0.1,9,6,8
38,male,master,medium,married,-0.2,10,9,6
34,female,master,medium,married,0.1,9,10,6
32,male,master,medium,married,0.1,9,16,8
35,female,master,medium,married,-0.2,6,8,13
35,female,master,medium,married,0.1,9,6,11
34,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,10,6,15
35,female,master,medium,married,0.3,9,6,15
32,female,master,medium,married,0.1,6,9,14
35,female,master,medium,married,0.1,6,8,9
35,female,master,medium,married,0.1,6,13,9
35,male,bachelor,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,9,13,16
32,female,master,medium,married,0.1,6,13,8
35,male,master,medium,married,0.1,9,8,4
32,female,master,medium,single,-0.1,6,13,9
34,other,bachelor,medium,single,0.5,9,4,12
36,female,master,medium,married,0.3,9,8,13
35,female,master,medium,divorced,0.1,9,6,8
37,female,master,medium,married,0.1,8,13,9
38,female,master,medium,divorced,-0.2,10,9,7
35,female,master,medium,married,0.1,6,9,13
35,female,master,medium,married,0.3,9,4,13
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.3,4,11,9
32,female,master,medium,married,0.4,9,2,13
32,female,master,medium,married,-0.3,6,9,15
35,male,master,medium,married,0.1,9,3,11
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,8,9,6
35,female,master,medium,married,0.3,9,4,13
39,male,master,medium,married,0.1,9,13,5
32,female,master,medium,married,0.1,6,13,15
35,female,master,medium,married,0.1,8,6,9
34,female,master,medium,married,0.1,9,6,13
36,female,master,medium,married,0.1,9,13,6
35,female,master,medium,married,0.1,6,8,13
35,female,master,medium,married,0.1,9,13,6
32,female,master,medium,married,-0.3,6,13,9
35,female,master,medium,married,0.1,9,8,6
32,female,master,medium,married,0.3,13,4,9
32,female,master,medium,married,-0.2,6,8,13
32,other,master,medium,married,0.1,9,6,13
37,female,master,medium,married,0.1,6,13,9
35,female,master,medium,married,0.3,9,15,6
35,female,master,medium,married,-0.3,6,13,8
35,female,master,medium,married,0.3,9,6,8
35,female,master,medium,married,0.1,8,13,9
35,female,master,medium,married,0.1,6,9,13
32,female,master,medium,married,0.1,6,13,15
35,female,master,medium,married,-0.2,10,14,6
35,female,master,medium,married,0.1,9,8,6
37,female,master,medium,married,0.1,13,9,14
32,female,master,medium,married,0.1,9,6,13
37,female,master,medium,single,0.1,6,9,15
35,female,master,medium,married,-0.3,6,9,13
32,female,master,medium,married,-0.3,14,6,13
35,female,master,medium,married,0.1,6,8,13
34,female,master,medium,married,0.2,8,9,13
34,female,master,medium,married,0.1,9,6,13
34,female,master,medium,married,0.1,9,8,6
32,female,master,medium,married,0.3,9,13,4
35,female,master,medium,divorced,-0.3,6,8,13
35,male,master,medium,married,0.1,9,6,13
32,female,master,medium,married,0.1,9,6,13
35,female,master,medium,married,0.1,8,9,13
35,female,master,medium,married,-0.3,9,6,13
