age,gender,education,income,marital_status,risk_preference,preference_1,preference_2,preference_3
61,female,bachelor,low,married,0.24,13,6,10
27,male,PhD,medium,married,0.18,6,13,10
24,male,high school,medium,single,-0.37,10,9,13
26,female,bachelor,medium,single,-0.47,6,10,13
38,male,master,medium,single,0.14,6,10,5
30,other,bachelor,medium,married,-0.15,6,13,14
29,female,bachelor,high,married,0.11,10,6,13
32,female,master,medium,single,0.32,6,10,8
44,female,high school,high,widowed,0.08,6,13,10
29,male,bachelor,medium,single,-0.34,6,8,10
55,female,high school,high,single,-0.27,5,10,6
47,female,bachelor,medium,divorced,-0.63,10,6,13
38,female,bachelor,medium,single,-0.17,10,6,14
42,male,bachelor,medium,married,0.12,6,13,10
23,male,master,medium,single,-0.29,6,10,14
44,male,high school,high,single,0.53,6,10,8
41,female,master,high,married,0.18,10,13,6
72,female,bachelor,medium,single,0.11,6,10,8
59,female,high school,high,widowed,-0.14,10,13,6
33,male,master,medium,married,-0.64,6,10,13
41,male,bachelor,medium,married,0.3,6,10,13
37,male,bachelor,medium,married,0.16,13,6,10
37,female,bachelor,high,married,-0.06,8,13,10
34,male,bachelor,medium,married,-0.3,10,6,13
21,male,bachelor,high,single,-0.91,10,6,1
29,male,master,medium,married,-0.52,10,6,13
18,female,master,medium,single,-0.1,6,10,5
29,female,bachelor,high,single,-0.23,10,6,13
53,female,bachelor,medium,married,0.5,13,10,6
80,female,bachelor,high,single,-0.11,5,6,10
22,female,bachelor,high,single,-0.22,1,3,10
34,male,bachelor,low,married,-0.41,13,10,6
50,female,bachelor,low,married,-0.56,6,12,13
57,female,bachelor,high,divorced,0.1,6,10,5
33,male,high school,medium,married,-0.53,13,10,15
23,female,bachelor,high,married,-0.48,6,13,10
65,male,bachelor,medium,married,0.38,13,10,6
21,female,high school,medium,single,0.07,10,13,15
19,male,bachelor,high,single,-0.28,1,6,10
22,male,master,high,single,0.51,6,10,15
40,male,bachelor,high,married,-0.68,10,6,13
37,male,bachelor,medium,single,-0.82,8,6,10
27,female,bachelor,low,single,0.28,6,10,13
21,female,high school,medium,single,0.15,10,6,13
35,female,bachelor,high,married,0.4,13,6,10
21,male,master,medium,single,-0.43,6,10,8
43,male,high school,medium,single,-0.37,10,8,6
45,male,high school,medium,married,0.29,13,10,6
36,male,master,low,married,0.06,6,10,13
54,female,bachelor,medium,divorced,0.45,6,10,8
52,male,bachelor,medium,single,0.88,6,8,10
37,female,master,medium,married,-0.72,6,10,13
26,male,bachelor,medium,single,-0.57,6,8,10
23,female,bachelor,high,single,0.22,1,6,10
37,female,master,medium,widowed,0.72,10,6,13
35,female,bachelor,high,married,-0.28,10,6,13
38,male,bachelor,high,married,-0.17,6,10,13
41,male,bachelor,medium,married,-0.33,13,10,6
34,male,bachelor,medium,married,0.32,6,10,13
35,male,high school,medium,married,-0.33,13,10,6
61,female,master,medium,widowed,-0.08,6,10,13
61,male,bachelor,medium,married,-0.16,6,10,13
21,female,high school,medium,divorced,0.0,6,8,10
32,female,bachelor,low,married,0.23,10,13,6
65,male,master,low,widowed,-0.07,15,6,10
31,male,high school,high,married,0.4,6,10,13
38,male,bachelor,high,married,0.09,10,6,8
48,male,bachelor,medium,married,-0.27,10,8,6
37,female,master,low,married,-0.81,6,10,13
32,male,high school,high,widowed,-0.16,6,8,10
20,female,bachelor,low,single,-0.11,8,6,10
23,female,high school,low,single,-0.1,14,10,6
18,female,bachelor,high,single,0.2,6,8,13
40,male,bachelor,low,married,-0.25,13,10,6
65,male,high school,low,single,0.13,6,10,13
34,male,bachelor,high,married,-0.4,6,10,13
31,female,bachelor,medium,married,0.76,10,6,13
52,male,high school,medium,married,-0.43,13,10,6
24,male,high school,medium,single,0.35,6,9,1
18,male,high school,low,married,0.11,13,10,4
18,male,bachelor,high,widowed,-0.5,6,1,10
25,male,bachelor,high,single,0.96,6,1,10
41,female,bachelor,low,single,-0.04,6,10,8
26,male,high school,medium,married,0.15,13,10,6
30,female,high school,medium,widowed,0.58,6,10,14
30,male,bachelor,medium,married,-0.02,10,6,13
21,male,bachelor,high,single,-0.12,6,1,10
55,female,bachelor,medium,married,-0.3,13,6,10
21,male,master,high,single,0.24,6,2,10
41,female,bachelor,high,divorced,-0.35,10,6,8
61,female,bachelor,medium,married,-0.44,6,10,13
34,male,PhD,medium,divorced,-0.71,6,10,4
28,male,bachelor,medium,single,0.0,10,6,14
43,male,master,high,married,-0.03,6,10,13
61,female,high school,high,married,0.35,13,10,6
54,male,bachelor,medium,divorced,0.04,6,10,14
28,male,bachelor,high,single,-0.63,2,9,10
27,female,bachelor,high,married,-0.91,10,13,6
28,female,bachelor,high,single,-0.17,2,6,10
28,male,bachelor,high,single,-1.0,1,5,6
23,male,high school,medium,single,-0.5,9,10,6
31,male,bachelor,medium,married,-0.28,13,10,6
28,male,master,medium,divorced,0.25,6,10,14
46,male,bachelor,medium,single,0.71,6,10,8
38,male,master,low,married,0.24,6,10,13
51,male,master,medium,married,0.25,6,10,13
21,female,bachelor,high,single,-0.19,9,10,13
71,female,bachelor,low,single,-0.23,6,10,8
29,female,bachelor,medium,single,-0.92,6,14,13
34,male,bachelor,medium,married,-0.01,13,10,8
48,female,bachelor,medium,married,-1.0,10,13,6
36,male,bachelor,high,divorced,1.0,6,10,8
50,male,bachelor,medium,divorced,0.39,10,6,13
46,male,high school,medium,married,-0.75,10,13,6
65,male,master,medium,married,-0.37,13,10,14
33,female,bachelor,high,married,-0.29,6,13,10
49,male,master,medium,married,0.17,6,10,13
38,male,high school,high,married,0.42,13,10,1
52,female,master,high,single,-0.01,6,10,5
19,male,bachelor,medium,divorced,-0.31,6,2,10
23,male,PhD,high,married,0.28,6,10,2
60,male,PhD,low,single,-0.97,6,8,10
47,female,bachelor,medium,married,-0.31,13,10,14
43,female,bachelor,high,married,-1.0,10,13,8
40,male,high school,medium,married,0.36,13,10,6
31,male,bachelor,medium,married,-0.15,10,6,13
24,male,bachelor,medium,single,-0.36,6,10,9
27,male,bachelor,medium,single,0.56,6,9,10
39,female,master,medium,divorced,-0.46,6,10,8
26,female,bachelor,high,single,0.13,6,2,10
27,male,high school,medium,single,-0.98,6,10,14
56,female,bachelor,medium,divorced,-0.06,10,6,8
68,female,bachelor,high,married,-0.35,6,10,13
26,female,high school,low,single,0.23,6,10,13
32,female,master,low,married,0.7,6,13,10
39,female,PhD,medium,married,-0.43,6,13,8
44,male,master,low,married,0.04,6,10,13
33,female,master,medium,married,0.17,2,10,6
38,male,PhD,high,married,-0.39,10,6,13
56,male,master,high,married,0.13,6,10,13
24,male,high school,medium,married,0.02,13,15,10
32,male,high school,medium,married,0.78,13,6,10
20,female,master,medium,widowed,-0.6,6,10,13
64,male,bachelor,high,single,0.08,10,6,5
22,female,bachelor,low,married,-0.31,13,10,6
45,female,bachelor,high,single,-0.63,6,10,8
58,male,bachelor,high,married,0.37,10,8,6
53,female,bachelor,high,married,-1.0,10,13,6
73,male,bachelor,medium,married,0.89,13,10,6
28,male,master,medium,single,0.32,6,10,8
40,female,bachelor,high,widowed,-0.02,1,5,6
26,other,bachelor,high,single,0.03,6,10,8
61,female,bachelor,high,single,-0.24,6,5,8
28,male,high school,low,single,-0.94,10,6,14
40,male,high school,medium,single,-0.45,10,6,14
38,female,bachelor,medium,divorced,0.38,13,6,10
31,male,master,medium,married,-0.06,6,10,13
57,female,bachelor,low,married,-0.28,10,6,13
74,female,master,high,single,-0.63,6,10,5
26,male,high school,medium,single,0.55,9,10,3
18,male,bachelor,medium,married,1.0,6,13,10
39,male,bachelor,high,married,-0.54,6,10,13
29,male,high school,medium,single,-0.43,10,6,8
39,female,bachelor,medium,divorced,-0.04,10,6,14
25,male,master,medium,single,0.37,6,10,3
33,female,high school,high,married,-0.98,13,10,8
28,male,bachelor,medium,married,-0.12,10,8,6
54,female,high school,medium,single,-0.38,10,6,8
39,female,master,high,married,0.21,6,10,13
52,male,high school,high,married,0.56,10,6,13
20,male,master,medium,single,-0.8,2,10,6
65,male,high school,high,married,0.26,10,6,13
27,male,master,high,married,-0.41,6,1,10
30,female,high school,high,married,-0.07,10,6,13
45,male,bachelor,low,married,0.22,13,10,6
27,female,PhD,medium,single,0.54,6,4,10
18,male,bachelor,medium,single,0.55,9,10,15
61,male,bachelor,high,divorced,0.24,5,10,6
49,male,bachelor,medium,widowed,0.14,6,10,8
36,male,bachelor,high,widowed,-0.08,10,6,1
74,female,PhD,medium,married,0.07,6,10,13
33,female,master,medium,married,0.7,6,13,10
29,female,master,medium,single,0.28,6,10,13
50,male,bachelor,medium,single,0.71,6,2,10
27,female,bachelor,medium,single,0.41,6,10,13
22,female,bachelor,medium,married,0.29,10,6,13
25,male,master,high,single,-0.75,1,6,5
53,male,bachelor,medium,married,-0.24,6,10,13
38,female,bachelor,high,married,0.42,13,10,6
40,male,high school,medium,single,0.13,6,10,14
37,male,high school,medium,single,-0.79,10,6,14
52,male,high school,high,married,0.02,10,6,13
31,female,master,high,single,-0.33,10,6,8
54,female,master,medium,divorced,-0.13,10,8,6
21,male,master,high,widowed,-0.82,10,8,6
76,female,bachelor,low,married,-0.7,13,6,10
52,male,bachelor,medium,married,-1.0,10,6,13
29,male,bachelor,high,widowed,-0.2,6,10,8
28,female,bachelor,medium,married,-1.0,6,13,10
78,male,high school,medium,single,-0.3,6,10,13
21,male,bachelor,low,married,0.56,9,10,13
33,female,bachelor,medium,single,0.55,6,10,3
29,male,high school,medium,married,-0.11,13,10,15
37,male,bachelor,high,married,0.41,10,6,1
30,female,high school,low,married,0.01,13,10,6
58,male,bachelor,low,married,0.2,10,6,13
45,male,master,medium,divorced,0.51,6,10,8
45,male,high school,medium,married,-0.86,13,10,6
45,female,high school,medium,married,-0.28,6,13,10
37,male,PhD,low,married,0.41,6,10,13
38,female,master,high,married,0.59,10,6,13
23,female,high school,medium,single,-0.1,10,6,13
26,male,high school,medium,single,-0.05,6,10,15
33,male,high school,medium,married,-0.58,13,10,12
39,male,high school,high,divorced,-0.43,6,10,8
33,female,high school,high,widowed,-0.84,6,10,8
44,male,PhD,medium,married,0.52,6,10,1
22,male,high school,medium,single,-0.85,10,16,6
18,male,bachelor,medium,single,0.35,6,9,15
31,female,bachelor,medium,married,-0.65,13,10,6
57,female,bachelor,medium,married,-0.11,10,6,13
51,male,bachelor,high,divorced,0.38,6,10,1
36,male,high school,high,single,0.13,10,6,3
49,female,master,medium,married,0.15,10,6,13
55,female,bachelor,high,married,0.21,6,10,8
39,male,bachelor,medium,married,0.35,10,13,6
56,male,bachelor,medium,married,0.11,10,6,13
77,female,bachelor,low,married,-0.06,13,10,6
50,male,high school,medium,widowed,-0.28,13,10,6
79,male,master,low,married,0.58,6,10,8
23,male,bachelor,high,single,-0.25,5,6,2
34,female,bachelor,high,married,0.2,6,10,13
59,male,master,high,divorced,0.18,6,10,5
25,female,bachelor,medium,single,-0.34,6,10,8
58,female,bachelor,high,widowed,-0.43,6,10,1
35,other,bachelor,medium,single,-0.41,10,6,14
41,male,bachelor,high,married,0.39,10,8,6
46,female,master,medium,divorced,-1.0,10,6,8
40,male,bachelor,high,married,-1.0,5,6,10
32,female,bachelor,medium,single,-0.85,10,6,3
24,male,PhD,high,single,0.38,6,10,8
31,male,bachelor,medium,married,0.39,13,10,6
56,male,high school,medium,married,-0.25,13,10,6
48,male,bachelor,high,divorced,-0.19,5,6,2
23,male,master,low,married,0.36,6,1,13
22,male,bachelor,medium,single,-0.91,2,6,10
52,female,master,medium,divorced,-0.5,10,6,8
53,female,master,medium,divorced,-0.65,6,10,14
65,male,high school,medium,married,0.49,13,10,6
25,male,bachelor,medium,single,-0.47,6,10,13
20,male,master,medium,single,0.9,9,10,15
41,female,bachelor,medium,married,-0.26,6,13,10
30,male,master,medium,married,-0.02,10,13,6
23,male,master,high,single,-0.96,6,10,5
40,female,master,medium,divorced,-0.65,6,10,8
23,male,master,low,single,-0.82,6,10,4
28,female,high school,medium,married,-0.76,13,10,6
46,male,master,medium,divorced,-0.66,6,10,14
33,male,bachelor,medium,widowed,0.73,6,10,14
37,male,master,medium,married,-0.66,13,6,10
21,male,PhD,medium,single,-1.0,6,8,14
22,female,PhD,medium,single,-0.08,6,10,8
45,male,master,medium,married,-0.69,10,6,13
34,female,master,medium,single,-0.3,6,10,14
33,female,high school,medium,married,0.29,13,10,8
22,female,high school,high,divorced,-0.3,10,6,8
43,male,bachelor,medium,single,-0.02,6,2,10
65,male,bachelor,high,married,-0.36,6,10,14
46,male,bachelor,low,single,-0.01,6,10,2
20,male,master,high,single,-0.17,2,10,5
47,female,high school,high,single,-0.78,6,10,14
23,male,bachelor,high,single,-0.16,5,6,10
33,male,high school,high,married,0.3,13,6,10
40,male,bachelor,low,married,0.39,10,6,13
27,female,bachelor,high,single,-0.81,10,6,8
23,male,high school,medium,single,-0.61,9,10,3
20,female,master,medium,single,0.15,6,10,15
45,female,PhD,medium,married,0.11,6,10,8
44,male,high school,medium,widowed,0.64,10,4,14
32,male,bachelor,low,married,-0.9,10,13,6
28,female,master,medium,married,-0.06,13,10,6
26,female,bachelor,medium,single,-0.33,6,10,8
52,female,high school,medium,widowed,0.13,10,13,6
19,male,high school,medium,single,0.23,11,15,3
34,male,high school,medium,married,0.79,13,6,10
58,male,master,high,married,0.75,10,6,13
50,male,bachelor,medium,married,-0.25,6,10,13
41,male,master,high,divorced,-0.46,6,8,5
24,male,bachelor,high,single,0.37,1,6,10
34,male,bachelor,medium,married,0.25,13,10,6
46,male,bachelor,medium,married,-0.12,6,13,10
30,male,high school,medium,single,0.47,9,13,10
36,male,bachelor,medium,married,0.4,10,13,6
41,female,master,medium,married,-0.66,6,13,10
22,female,bachelor,medium,single,0.51,6,15,13
30,male,bachelor,high,married,0.16,10,6,13
25,male,bachelor,medium,married,-0.02,13,6,10
23,female,PhD,high,married,-0.09,6,10,8
39,male,bachelor,high,divorced,-0.11,6,12,10
35,male,bachelor,high,married,-0.07,6,10,13
48,male,master,medium,married,0.02,6,10,8
60,female,PhD,high,divorced,0.45,6,10,8
51,male,high school,high,married,-1.0,10,6,13
43,male,high school,medium,married,0.02,10,6,13
32,male,high school,medium,married,-0.37,13,10,6
45,female,bachelor,medium,widowed,-0.46,10,6,14
42,male,bachelor,high,divorced,-0.19,5,6,8
42,male,bachelor,high,married,-0.49,10,6,13
29,male,high school,medium,single,-0.59,9,6,10
37,male,bachelor,medium,married,-0.59,10,6,13
69,male,master,low,single,-0.22,6,8,10
23,female,master,medium,single,-0.21,6,8,10
55,female,bachelor,high,single,-0.2,6,8,10
22,female,master,medium,single,0.44,6,10,8
18,female,master,medium,single,-0.69,13,6,10
18,female,bachelor,medium,married,0.4,13,10,14
46,male,high school,medium,divorced,0.81,9,6,13
40,female,high school,high,divorced,0.45,6,10,13
37,male,high school,medium,married,0.51,13,10,6
40,male,bachelor,high,married,0.43,6,10,13
28,female,master,medium,single,0.12,6,10,13
56,male,bachelor,medium,single,0.23,6,10,8
61,female,bachelor,high,married,0.22,10,6,13
34,male,PhD,high,single,-0.51,6,10,2
35,female,bachelor,high,married,-0.67,1,10,6
53,male,high school,medium,married,0.32,6,10,13
33,male,bachelor,medium,married,-0.09,13,10,6
31,female,master,low,married,-1.0,6,10,13
53,male,master,high,divorced,-0.11,6,10,5
38,male,high school,medium,married,0.5,10,13,14
53,female,high school,high,married,0.54,10,13,6
27,female,master,medium,single,-0.73,6,10,2
34,male,bachelor,high,divorced,-0.13,6,10,13
30,male,bachelor,medium,married,-0.18,13,10,6
26,male,bachelor,medium,married,-0.74,13,6,10
23,female,master,medium,widowed,0.11,6,2,10
65,male,bachelor,low,widowed,-0.15,6,10,8
19,female,bachelor,medium,single,-0.36,6,13,14
27,female,bachelor,medium,single,0.28,6,10,8
43,female,bachelor,medium,married,-0.28,13,10,6
49,other,bachelor,medium,single,0.08,10,6,8
44,male,master,high,married,-0.14,10,6,8
60,male,master,low,widowed,-0.54,6,10,14
64,female,master,medium,divorced,-0.76,6,10,8
40,female,bachelor,high,married,-0.34,13,6,10
64,male,bachelor,medium,married,-0.59,10,13,6
32,male,bachelor,medium,married,-0.4,10,13,6
24,male,bachelor,high,single,0.84,6,10,2
30,male,bachelor,high,single,-0.28,10,6,1
54,male,bachelor,high,single,0.36,5,6,10
42,female,master,high,married,0.25,6,10,13
46,female,master,high,single,-0.5,6,1,5
42,female,high school,medium,married,0.53,13,10,6
34,male,high school,high,married,-0.67,10,13,6
52,female,bachelor,medium,single,-0.31,6,10,13
62,female,master,medium,married,0.39,13,6,10
35,male,bachelor,medium,married,0.47,6,10,13
64,male,bachelor,medium,married,0.51,10,13,6
45,female,bachelor,high,married,0.89,10,8,13
63,female,high school,high,single,-0.54,10,6,5
19,female,master,medium,single,-0.04,6,10,8
38,male,master,high,divorced,-0.24,6,8,10
48,male,bachelor,low,married,0.64,10,13,8
29,female,master,high,single,-0.06,6,10,8
73,female,high school,high,married,-0.58,6,10,13
30,male,bachelor,medium,married,0.31,6,13,10
58,male,bachelor,high,widowed,-0.33,8,10,6
40,male,bachelor,medium,married,-0.64,13,10,6
37,female,bachelor,low,married,-0.34,13,10,6
36,female,bachelor,low,married,-0.83,6,10,13
37,male,bachelor,medium,married,0.4,6,10,13
38,male,bachelor,low,married,0.33,10,13,6
65,female,high school,medium,widowed,-0.38,10,8,13
37,male,bachelor,medium,married,-0.21,6,13,10
39,female,bachelor,medium,married,-0.01,13,10,6
41,male,bachelor,high,married,0.29,6,10,13
26,male,master,high,single,0.24,6,8,10
77,female,high school,high,married,-0.28,10,6,8
53,male,high school,medium,widowed,-0.17,10,6,13
22,male,bachelor,medium,married,-0.76,6,10,13
45,female,high school,medium,married,-0.01,13,10,6
28,female,PhD,medium,single,-0.21,6,10,8
25,female,bachelor,high,single,-0.56,6,8,14
24,female,high school,low,single,0.29,8,6,10
40,male,PhD,low,divorced,0.36,6,10,8
19,male,bachelor,high,married,-0.04,6,10,8
21,male,bachelor,high,widowed,-0.37,6,8,14
32,male,high school,medium,married,-0.48,10,6,13
41,male,PhD,medium,married,0.04,10,6,8
65,male,high school,medium,divorced,0.33,10,6,13
65,female,high school,medium,widowed,-0.48,10,13,6
33,male,bachelor,medium,single,0.61,10,6,3
38,female,bachelor,medium,married,-0.04,6,10,13
58,female,bachelor,medium,married,0.13,13,8,10
21,male,high school,medium,single,-1.0,6,8,14
27,female,high school,medium,single,-0.44,6,10,9
53,male,bachelor,medium,married,0.43,13,10,6
43,female,bachelor,medium,married,-0.16,10,13,6
78,male,bachelor,medium,married,-0.81,6,10,13
73,female,bachelor,high,married,-0.88,13,6,10
36,male,high school,medium,married,0.54,13,10,14
44,male,master,medium,married,0.31,13,10,6
44,female,high school,medium,married,0.97,13,10,6
51,female,bachelor,low,married,0.05,13,10,6
47,male,master,medium,divorced,-1.0,6,10,14
29,male,high school,medium,single,0.24,9,13,10
40,male,PhD,high,married,0.45,6,10,13
40,male,bachelor,medium,divorced,-0.6,6,10,2
68,female,bachelor,high,married,0.56,6,13,10
54,female,master,low,divorced,-0.65,6,10,14
32,male,bachelor,high,single,-0.22,10,6,8
29,male,bachelor,medium,single,-0.19,6,10,13
29,male,bachelor,low,single,-1.0,2,6,14
21,female,PhD,high,married,-0.2,6,10,1
29,male,high school,medium,single,-0.56,10,8,6
24,male,bachelor,high,married,-0.28,6,13,10
45,female,master,medium,married,-0.27,6,13,10
29,other,bachelor,high,single,0.13,6,8,1
36,male,bachelor,high,married,-0.14,5,10,6
27,female,bachelor,medium,single,-0.09,6,10,15
21,male,bachelor,high,married,-0.49,6,13,10
45,female,bachelor,medium,single,-1.0,6,8,10
32,male,high school,medium,married,0.42,13,10,6
36,female,high school,medium,married,-0.46,10,13,6
25,male,master,high,widowed,-0.79,5,6,8
32,male,master,medium,married,-0.54,6,10,13
45,male,high school,medium,married,-0.02,10,13,6
27,female,bachelor,medium,single,-0.33,6,10,14
41,female,master,medium,married,-0.74,13,6,10
19,male,bachelor,medium,single,-0.36,6,10,9
22,female,master,high,single,-0.36,6,8,14
34,male,bachelor,low,married,-0.61,6,13,10
39,male,bachelor,high,single,-0.21,1,10,6
71,male,bachelor,high,widowed,-0.17,6,10,5
21,female,master,high,single,-0.46,6,8,10
19,male,PhD,high,married,0.52,6,8,1
46,female,bachelor,medium,single,0.21,6,10,14
64,female,bachelor,medium,married,-1.0,10,13,6
42,female,bachelor,medium,married,0.52,13,10,6
29,male,master,medium,married,-0.23,13,8,6
61,male,master,medium,married,-0.61,6,10,5
41,male,high school,medium,married,-0.54,13,10,6
40,female,high school,high,single,-0.32,10,6,8
45,other,master,high,single,-0.03,6,10,5
40,male,bachelor,high,married,-0.29,1,5,10
26,male,high school,medium,single,0.23,9,6,13
45,female,bachelor,medium,single,-0.04,6,10,15
33,female,high school,high,married,-0.0,13,6,10
58,male,bachelor,high,married,0.73,10,13,8
57,male,high school,medium,single,0.31,6,10,14
44,male,master,medium,married,-0.74,10,6,13
47,female,master,medium,divorced,-0.76,6,8,10
36,female,master,low,married,0.05,6,10,13
47,female,master,medium,single,-0.15,6,10,8
39,female,master,medium,single,-0.09,6,10,8
41,female,master,high,married,-0.74,10,6,13
35,female,master,medium,divorced,-1.0,6,10,13
63,female,bachelor,medium,divorced,-0.66,6,10,14
36,male,bachelor,medium,married,-0.91,13,6,10
45,male,bachelor,high,single,-0.65,6,10,2
34,female,master,high,married,0.58,6,10,1
25,female,bachelor,high,widowed,0.41,6,1,10
35,male,master,medium,divorced,-0.39,6,10,8
34,female,high school,medium,divorced,-0.12,13,6,10
64,male,bachelor,medium,divorced,0.02,6,10,8
23,female,bachelor,medium,single,-0.34,6,10,15
45,male,master,medium,married,-0.9,10,6,1
20,male,master,high,single,-0.93,6,1,10
43,male,bachelor,high,widowed,-0.09,6,10,8
65,male,high school,high,divorced,0.29,5,6,10
46,male,high school,medium,married,-0.7,10,13,6
25,male,bachelor,low,single,-0.29,6,10,14
35,male,bachelor,low,single,0.24,6,10,14
33,male,master,high,married,0.46,6,13,10
30,male,master,low,married,-0.93,10,6,13
33,female,master,high,married,-0.29,10,6,13
34,female,master,medium,married,-0.32,13,10,6
37,male,bachelor,medium,widowed,0.2,10,6,1
64,female,bachelor,medium,married,-0.34,6,10,13
51,male,bachelor,low,married,0.14,13,6,10
64,female,bachelor,low,married,-0.71,10,8,13
53,male,bachelor,medium,married,0.55,10,13,6
20,female,bachelor,medium,single,-0.23,6,10,8
21,male,bachelor,low,single,-0.88,6,3,15
69,female,high school,medium,single,0.56,10,6,8
49,female,high school,high,single,-0.6,2,10,6
49,female,bachelor,medium,single,0.1,6,10,8
73,male,master,high,divorced,-0.24,5,6,10
35,female,PhD,medium,single,-0.64,6,8,10
32,male,high school,medium,single,-0.93,10,6,13
54,female,high school,medium,divorced,0.64,6,10,13
37,female,bachelor,medium,single,0.0,8,6,10
78,male,high school,high,married,-0.63,10,8,6
27,female,high school,medium,single,-0.79,13,14,10
27,male,bachelor,medium,single,-0.24,10,8,6
33,female,high school,medium,single,-0.24,6,14,10
30,female,bachelor,medium,widowed,-0.81,6,10,8
21,female,master,low,married,0.1,6,10,13
39,female,high school,high,married,0.47,13,10,6
62,male,bachelor,medium,married,-0.62,10,13,6
40,male,high school,high,divorced,-0.47,6,10,3
62,female,master,medium,married,0.4,10,6,13
29,male,bachelor,medium,married,-0.27,13,10,6
24,female,bachelor,medium,single,0.05,6,10,13
71,male,master,medium,widowed,-0.97,6,10,8
33,female,bachelor,medium,single,-0.4,6,10,8
31,female,master,low,widowed,0.24,6,13,8
43,female,bachelor,medium,married,-0.47,10,13,6
25,male,bachelor,low,single,0.48,6,10,15
63,female,master,high,single,-0.27,5,1,6
33,female,high school,medium,married,0.76,13,10,6
21,male,master,high,widowed,0.04,10,6,2
27,female,bachelor,medium,married,0.41,13,10,6
53,female,high school,high,single,-0.62,6,10,5
42,female,bachelor,medium,married,0.87,13,10,6
33,female,bachelor,medium,married,0.19,13,10,6
34,male,bachelor,medium,married,0.87,6,13,10
40,male,high school,high,married,-0.01,10,13,6
25,male,master,medium,divorced,-0.64,6,10,2
64,female,bachelor,medium,single,-0.06,1,10,6
46,male,bachelor,medium,married,-0.16,13,10,6
20,female,high school,medium,single,-0.11,9,13,10
39,male,bachelor,medium,married,0.18,13,6,15
25,male,bachelor,medium,single,-0.52,10,8,6
36,female,bachelor,high,married,0.3,10,13,6
32,male,bachelor,medium,married,0.14,13,10,8
63,male,master,high,married,0.44,10,6,13
65,female,bachelor,medium,married,-0.31,10,6,13
41,female,bachelor,medium,single,-0.94,6,10,8
22,male,bachelor,high,single,0.14,6,10,8
45,female,master,medium,single,-0.32,6,10,8
35,female,bachelor,medium,married,-0.2,10,6,13
70,male,master,medium,married,0.0,6,10,5
68,male,high school,medium,married,0.32,10,6,13
29,female,bachelor,high,single,-0.6,6,10,8
51,female,bachelor,medium,married,0.18,10,13,6
20,male,master,high,single,0.51,6,5,10
59,female,high school,medium,single,0.23,10,6,2
31,male,master,medium,married,-0.86,6,13,10
66,female,high school,medium,married,-0.04,13,10,6
23,male,master,medium,single,0.14,6,10,9
45,female,high school,medium,married,0.38,10,6,13
43,male,bachelor,medium,married,-0.55,10,6,13
20,male,high school,high,married,0.45,9,13,10
33,female,bachelor,high,married,0.16,6,10,13
57,female,bachelor,medium,married,-0.18,6,10,13
54,male,high school,medium,married,-0.38,13,10,6
22,male,high school,high,widowed,-1.0,10,6,8
36,female,bachelor,medium,married,-0.89,10,6,13
33,male,master,high,married,-0.51,1,6,10
42,male,master,medium,married,0.26,6,10,13
55,male,bachelor,medium,married,-0.1,10,6,8
26,male,bachelor,medium,single,0.13,6,10,14
54,female,master,high,married,-0.1,6,10,13
18,male,master,low,married,0.62,13,10,6
64,male,master,medium,married,0.24,10,6,5
31,male,master,medium,married,-0.12,13,10,6
24,female,bachelor,medium,married,0.23,6,10,13
58,male,high school,medium,married,-1.0,10,6,13
40,male,master,medium,married,-0.61,10,13,6
25,female,high school,medium,single,-0.36,9,10,13
43,female,master,medium,divorced,-0.31,6,10,8
37,female,master,high,married,-0.15,8,6,10
18,male,bachelor,medium,widowed,-0.39,6,1,10
64,male,bachelor,medium,single,0.64,6,10,14
25,male,high school,low,single,0.16,11,15,13
42,female,master,medium,married,0.2,13,10,6
40,male,high school,medium,single,-0.21,6,10,8
45,male,master,medium,married,0.45,10,13,6
53,female,bachelor,medium,widowed,-0.76,10,6,14
48,female,master,medium,single,-0.13,6,10,8
28,male,bachelor,medium,widowed,-1.0,6,10,14
50,female,master,high,married,0.42,6,10,8
30,female,bachelor,high,single,-0.05,6,10,1
54,female,high school,medium,married,-0.78,13,10,6
49,male,PhD,high,married,0.02,6,1,10
26,male,high school,high,single,-0.64,6,1,10
46,female,bachelor,medium,divorced,-0.24,6,10,13
53,male,bachelor,medium,divorced,-0.13,10,6,3
31,male,master,medium,divorced,0.34,6,10,3
33,male,bachelor,high,married,-0.09,13,10,6
55,male,bachelor,medium,married,0.95,10,6,13
40,female,bachelor,medium,married,-0.74,6,13,10
39,male,bachelor,medium,married,0.24,13,10,6
52,female,bachelor,high,single,0.22,6,10,8
44,female,PhD,high,married,-0.96,10,6,8
43,male,bachelor,high,single,-0.41,10,5,6
31,female,PhD,medium,married,-0.47,6,10,13
63,female,bachelor,high,single,0.63,6,10,8
56,male,bachelor,medium,widowed,-0.46,6,10,13
27,male,bachelor,medium,single,-0.44,6,10,14
54,female,bachelor,high,married,0.24,10,6,13
40,male,bachelor,medium,married,-0.73,10,6,13
41,female,bachelor,medium,divorced,0.14,6,10,8
22,male,bachelor,high,married,0.29,6,10,8
31,female,bachelor,high,married,0.01,6,10,13
41,male,high school,medium,single,0.26,10,6,13
31,male,bachelor,medium,married,-0.39,13,6,10
40,female,bachelor,low,married,0.51,13,10,8
